ticker,year,total_emissions,log_emissions,GICS Sector,ai_exposure,high_ai_exposure,post_chatgpt,treatment
DE,2019,47359.772,10.765549570100708,Industrials,50.3,1,0,0
DE,2020,44079.384,10.693770155222609,Industrials,50.3,1,0,0
DE,2021,44661.832,10.706896935833283,Industrials,50.3,1,0,0
DE,2022,52119.056,10.861305105681796,Industrials,50.3,1,0,0
DE,2023,45075.88,10.716124755465756,Industrials,50.3,1,1,1
DOW,2010,18323809.69,16.723711902675852,Materials,37.2,0,0,0
DOW,2011,19079516.256,16.76412592261612,Materials,37.2,0,0,0
DOW,2012,18549779.01,16.735968487648204,Materials,37.2,0,0,0
DOW,2013,19186929.358,16.769739894688577,Materials,37.2,0,0,0
DOW,2014,19204156.688,16.770637359805256,Materials,37.2,0,0,0
DOW,2015,15801678.59,16.575626795511972,Materials,37.2,0,0,0
DOW,2016,16245810.0,16.60334564889247,Materials,37.2,0,0,0
DOW,2017,16763236.217999998,16.634698785798857,Materials,37.2,0,0,0
DOW,2018,16979429.18,16.647513179980496,Materials,37.2,0,0,0
DOW,2019,16342159.396,16.609258853833953,Materials,37.2,0,0,0
DOW,2020,17000494.13,16.648753026890475,Materials,37.2,0,0,0
DOW,2021,17175857.846,16.65901540041197,Materials,37.2,0,0,0
DOW,2022,16638598.38,16.627235817939685,Materials,37.2,0,0,0
DOW,2023,16788738.352,16.636218942970988,Materials,37.2,0,1,0
DTE,2010,38479709.726,17.46564166621793,Utilities,42.0,0,0,0
DTE,2011,35708608.41,17.39090237761946,Utilities,42.0,0,0,0
DTE,2012,34845189.988,17.366425693913058,Utilities,42.0,0,0,0
DTE,2013,35430396.04,17.38308068310119,Utilities,42.0,0,0,0
DTE,2014,33186009.588,17.317638977255022,Utilities,42.0,0,0,0
DTE,2015,33097577.308,17.314970674770453,Utilities,42.0,0,0,0
DTE,2016,29546243.016,17.20146718768019,Utilities,42.0,0,0,0
DTE,2017,30616333.732,17.23704423926543,Utilities,42.0,0,0,0
DTE,2018,33041199.896,17.31326585268776,Utilities,42.0,0,0,0
DTE,2019,29634785.486,17.20445944838649,Utilities,42.0,0,0,0
DTE,2020,23693823.028,16.98072498261014,Utilities,42.0,0,0,0
DTE,2021,29862816.568,17.212124704900386,Utilities,42.0,0,0,0
DTE,2022,28836096.46,17.17713854430392,Utilities,42.0,0,0,0
DTE,2023,24054836.762,16.995846688632337,Utilities,42.0,0,1,0
DUK,2010,101078397.428,18.4314069957604,Utilities,42.0,0,0,0
DUK,2011,89312441.406,18.30765136879481,Utilities,42.0,0,0,0
DUK,2012,83499850.264,18.240355408550037,Utilities,42.0,0,0,0
DUK,2013,83861768.46,18.24468039965123,Utilities,42.0,0,0,0
DUK,2014,87285648.446,18.284696625235764,Utilities,42.0,0,0,0
DUK,2015,84619516.836,18.253675505248943,Utilities,42.0,0,0,0
DUK,2016,83921682.596,18.24539458376719,Utilities,42.0,0,0,0
DUK,2017,80554597.722,18.204445757478393,Utilities,42.0,0,0,0
DUK,2018,81752492.678,18.21920687098283,Utilities,42.0,0,0,0
DUK,2019,74729515.202,18.12938570193931,Utilities,42.0,0,0,0
DUK,2020,64465797.328,17.981645382648633,Utilities,42.0,0,0,0
DUK,2021,69219009.728,18.052786104361747,Utilities,42.0,0,0,0
DUK,2022,69525372.66,18.057202332539475,Utilities,42.0,0,0,0
DUK,2023,64619721.302,17.984030220951208,Utilities,42.0,0,1,0
DVN,2010,119127.46,11.687957685655373,Energy,45.0,1,0,0
DVN,2011,156756.268,11.962453824246415,Energy,45.0,1,0,0
DVN,2012,158930.442,11.976228205826574,Energy,45.0,1,0,0
DVN,2013,142914.232,11.870006950259826,Energy,45.0,1,0,0
DVN,2014,142354.962,11.866085974512655,Energy,45.0,1,0,0
DVN,2015,140312.904,11.851637363104729,Energy,45.0,1,0,0
DVN,2016,143788.22,11.876103756229565,Energy,45.0,1,0,0
DVN,2017,271668.156,12.512340266703092,Energy,45.0,1,0,0
DVN,2018,69552.302,11.149848672860124,Energy,45.0,1,0,0
DVN,2019,328990.342,12.703786713291812,Energy,45.0,1,0,0
DVN,2020,376746.986,12.83933177075448,Energy,45.0,1,0,0
DVN,2021,420986.8,12.950359133622301,Energy,45.0,1,0,0
DVN,2022,178660.946,12.093250729393981,Energy,45.0,1,0,0
DVN,2023,99720.708,11.510138665449096,Energy,45.0,1,1,1
ED,2010,3160131.774,14.966124601769009,Utilities,42.0,0,0,0
ED,2011,2806590.744,14.847481402657277,Utilities,42.0,0,0,0
ED,2012,2725048.4820000003,14.817997144446728,Utilities,42.0,0,0,0
ED,2013,2872899.62,14.870832746343304,Utilities,42.0,0,0,0
ED,2014,2697381.0960000004,14.807792266540085,Utilities,42.0,0,0,0
ED,2015,2709072.734,14.812117338858508,Utilities,42.0,0,0,0
ED,2016,2632140.32,14.783308262995046,Utilities,42.0,0,0,0
ED,2017,2582570.824,14.76429629139945,Utilities,42.0,0,0,0
ED,2018,2658288.444,14.793193407736736,Utilities,42.0,0,0,0
ED,2019,2512922.072,14.736957204039664,Utilities,42.0,0,0,0
ED,2020,2383907.4200000004,14.684251891999994,Utilities,42.0,0,0,0
ED,2021,2481022.192,14.724181610473858,Utilities,42.0,0,0,0
ED,2022,2515563.54,14.73800780551143,Utilities,42.0,0,0,0
ED,2023,2463230.61,14.71698470841038,Utilities,42.0,0,1,0
EIX,2010,2354691.724,14.671920798788008,Utilities,42.0,0,0,0
EIX,2011,1801629.872,14.404202852659909,Utilities,42.0,0,0,0
EIX,2012,2544125.872,14.749298073267811,Utilities,42.0,0,0,0
EIX,2013,2130559.204,14.571895509678212,Utilities,42.0,0,0,0
EIX,2014,2404249.192,14.692748642433308,Utilities,42.0,0,0,0
EIX,2015,2275937.668,14.637903126589352,Utilities,42.0,0,0,0
EIX,2016,1942391.9,14.479431224568806,Utilities,42.0,0,0,0
EIX,2017,1629079.864,14.30352652662225,Utilities,42.0,0,0,0
EIX,2018,820933.76,13.61819892120892,Utilities,42.0,0,0,0
EIX,2019,1216417.044,14.01142106861153,Utilities,42.0,0,0,0
EIX,2020,1154108.472,13.958839584635886,Utilities,42.0,0,0,0
EIX,2021,824124.196,13.622077734243572,Utilities,42.0,0,0,0
EIX,2022,1495603.756,14.21804120207469,Utilities,42.0,0,0,0
EIX,2023,1056295.236,13.87027923042329,Utilities,42.0,0,1,0
EMN,2010,6931860.500000001,15.751638949814227,Materials,37.2,0,0,0
EMN,2011,7410420.392,15.818397863671539,Materials,37.2,0,0,0
EMN,2012,7316770.162,15.805679690537684,Materials,37.2,0,0,0
EMN,2013,7522194.734000001,15.83336863921069,Materials,37.2,0,0,0
EMN,2014,7422748.988000001,15.820060164810396,Materials,37.2,0,0,0
EMN,2015,7425040.628,15.820368849101968,Materials,37.2,0,0,0
EMN,2016,7216229.858,15.791843332729476,Materials,37.2,0,0,0
EMN,2017,6532215.017999999,15.692256803254388,Materials,37.2,0,0,0
EMN,2018,6530652.646,15.692017595171075,Materials,37.2,0,0,0
EMN,2019,6300813.676,15.656189496652265,Materials,37.2,0,0,0
EMN,2020,6165124.2360000005,15.634419008405073,Materials,37.2,0,0,0
EMN,2021,6272874.63,15.651745440642898,Materials,37.2,0,0,0
EMN,2022,6091691.906653875,15.62243658244457,Materials,37.2,0,0,0
EMN,2023,6094463.184,15.62289140628662,Materials,37.2,0,1,0
EOG,2010,67.952,4.233410610345098,Energy,45.0,1,0,0
EOG,2011,322118.568,12.68267808479347,Energy,45.0,1,0,0
EOG,2012,487178.204,13.096387309737741,Energy,45.0,1,0,0
EOG,2013,515226.596,13.152364016002396,Energy,45.0,1,0,0
EOG,2014,523182.446,13.167687438716317,Energy,45.0,1,0,0
EOG,2015,471922.99,13.064573213464067,Energy,45.0,1,0,0
EOG,2016,410481.508,12.925088595517275,Energy,45.0,1,0,0
EOG,2017,454963.36,13.02797436519483,Energy,45.0,1,0,0
EOG,2018,412529.764,12.930066061369908,Energy,45.0,1,0,0
EOG,2019,470711.714,13.062003237859374,Energy,45.0,1,0,0
EOG,2020,367608.864,12.814777502618346,Energy,45.0,1,0,0
EOG,2021,356756.498,12.784811552637489,Energy,45.0,1,0,0
EOG,2022,345242.062,12.752003975486708,Energy,45.0,1,0,0
EOG,2023,318787.588,12.672283428519712,Energy,45.0,1,1,1
ETR,2010,18466567.562,16.731472550508215,Utilities,42.0,0,0,0
ETR,2011,18792195.05,16.748952237897374,Utilities,42.0,0,0,0
ETR,2012,19928355.2,16.807654210112062,Utilities,42.0,0,0,0
ETR,2013,18975827.724,16.758676554811366,Utilities,42.0,0,0,0
ETR,2014,20747152.074,16.847919593975018,Utilities,42.0,0,0,0
ETR,2015,26913399.882,17.108134894576615,Utilities,42.0,0,0,0
ETR,2016,27340456.218,17.123878112529166,Utilities,42.0,0,0,0
ETR,2017,23964547.796,16.99208616277501,Utilities,42.0,0,0,0
ETR,2018,26255598.286,17.08338983038872,Utilities,42.0,0,0,0
ETR,2019,27479912.622,17.12896588200926,Utilities,42.0,0,0,0
ETR,2020,29135687.384,17.187474385669926,Utilities,42.0,0,0,0
ETR,2021,28757473.778,17.174408283693758,Utilities,42.0,0,0,0
ETR,2022,32548866.098,17.298253121036186,Utilities,42.0,0,0,0
ETR,2023,32420498.6,17.29430148439366,Utilities,42.0,0,1,0
EVRG,2010,32841511.218,17.30720388953948,Utilities,42.0,0,0,0
EVRG,2011,32407766.558,17.293908691474094,Utilities,42.0,0,0,0
EVRG,2012,29933689.684,17.21449518275132,Utilities,42.0,0,0,0
EVRG,2013,31231541.598,17.25693912278802,Utilities,42.0,0,0,0
EVRG,2014,28780355.406000003,17.17520364315502,Utilities,42.0,0,0,0
EVRG,2015,26848698.778,17.10572795234623,Utilities,42.0,0,0,0
EVRG,2016,25282764.748,17.045633525847293,Utilities,42.0,0,0,0
EVRG,2017,22055064.018,16.909052839510483,Utilities,42.0,0,0,0
EVRG,2018,22376405.378,16.92351767503259,Utilities,42.0,0,0,0
EVRG,2019,20022656.7,16.8123750752883,Utilities,42.0,0,0,0
EVRG,2020,18520696.77,16.73439946303844,Utilities,42.0,0,0,0
EVRG,2021,20475596.296,16.834744359243725,Utilities,42.0,0,0,0
EVRG,2022,22674229.544,16.93673961927724,Utilities,42.0,0,0,0
EVRG,2023,18985301.404,16.759175680096373,Utilities,42.0,0,1,0
F,2010,580313.4339395,13.271325363106484,Consumer Discretionary,62.6,1,0,0
F,2011,587230.6226248188,13.28317460807631,Consumer Discretionary,62.6,1,0,0
F,2012,561382.5616492034,13.23815966148586,Consumer Discretionary,62.6,1,0,0
F,2013,651788.688,13.38747722445652,Consumer Discretionary,62.6,1,0,0
F,2014,703770.99,13.464209704839515,Consumer Discretionary,62.6,1,0,0
F,2015,649913.218,13.384595660855016,Consumer Discretionary,62.6,1,0,0
F,2016,620613.9199999999,13.338466071957834,Consumer Discretionary,62.6,1,0,0
F,2017,595612.098,13.297346570819494,Consumer Discretionary,62.6,1,0,0
F,2018,640823.936,13.37051158783684,Consumer Discretionary,62.6,1,0,0
F,2019,624988.096,13.345489482166348,Consumer Discretionary,62.6,1,0,0
F,2020,481112.438,13.083858359120365,Consumer Discretionary,62.6,1,0,0
F,2021,499182.316,13.120728674004486,Consumer Discretionary,62.6,1,0,0
F,2022,559602.738,13.234984201522419,Consumer Discretionary,62.6,1,0,0
F,2023,497625.124,13.11760431902903,Consumer Discretionary,62.6,1,1,1
FCX,2010,168263.36800000002,12.033291640591935,Materials,37.2,0,0,0
FCX,2011,194981.534,12.180665264303551,Materials,37.2,0,0,0
FCX,2012,157479.144,11.967054659459084,Materials,37.2,0,0,0
FCX,2013,174022.486,12.066945546099584,Materials,37.2,0,0,0
FCX,2014,174049.788,12.067102420663982,Materials,37.2,0,0,0
FCX,2015,172971.186,12.060886085987827,Materials,37.2,0,0,0
FCX,2016,173174.73599999998,12.062062172917864,Materials,37.2,0,0,0
FCX,2017,168284.896,12.033419573934038,Materials,37.2,0,0,0
FCX,2018,210610.438,12.257770188698174,Materials,37.2,0,0,0
FCX,2019,201481.67,12.213458651707457,Materials,37.2,0,0,0
FCX,2020,207870.466,12.244675215749394,Materials,37.2,0,0,0
FCX,2021,213868.938,12.273123342884011,Materials,37.2,0,0,0
FCX,2022,232194.868,12.355336553083289,Materials,37.2,0,0,0
FCX,2023,260273.666,12.469492760084037,Materials,37.2,0,1,0
FE,2010,17606186.694,16.683760971743617,Utilities,42.0,0,0,0
FE,2011,16800783.538000003,16.636936141973614,Utilities,42.0,0,0,0
FE,2012,14536259.606,16.49215681721334,Utilities,42.0,0,0,0
FE,2013,18648607.724,16.741282102022108,Utilities,42.0,0,0,0
FE,2014,17583285.582000002,16.682459382805202,Utilities,42.0,0,0,0
FE,2015,17138422.016,16.65683346083341,Utilities,42.0,0,0,0
FE,2016,18245669.212,16.719438361187326,Utilities,42.0,0,0,0
FE,2017,18001579.714,16.705970129449156,Utilities,42.0,0,0,0
FE,2018,17636737.774,16.685494714693736,Utilities,42.0,0,0,0
FE,2019,17935528.060000002,16.70229416725891,Utilities,42.0,0,0,0
FE,2020,14519278.9,16.490987972467206,Utilities,42.0,0,0,0
FE,2021,15785373.578,16.57459440968951,Utilities,42.0,0,0,0
FE,2022,16531456.942,16.620775665665853,Utilities,42.0,0,0,0
FE,2023,15258135.972,16.540623490653232,Utilities,42.0,0,1,0
GE,2010,3222467.484,14.985658233763171,Industrials,50.3,1,0,0
GE,2011,1888690.342,14.45139473556796,Industrials,50.3,1,0,0
GE,2012,2422640.134,14.700368880699154,Industrials,50.3,1,0,0
GE,2013,2772028.726,14.835090362899656,Industrials,50.3,1,0,0
GE,2014,2620437.909,14.778852384226033,Industrials,50.3,1,0,0
GE,2015,3201374.516,14.979091124161446,Industrials,50.3,1,0,0
GE,2016,3919952.041,15.181590232358158,Industrials,50.3,1,0,0
GE,2017,3735729.478,15.133453933865566,Industrials,50.3,1,0,0
GE,2018,4202991.657,15.251307366900312,Industrials,50.3,1,0,0
GE,2019,4499876.356000001,15.319560700146923,Industrials,50.3,1,0,0
GE,2020,4177739.181,15.245281031754686,Industrials,50.3,1,0,0
GE,2021,4767807.75494,15.377397376801246,Industrials,50.3,1,0,0
GE,2022,4757966.57429,15.375331154834429,Industrials,50.3,1,0,0
GE,2023,5750599.7248,15.564814881194778,Industrials,50.3,1,1,1
GIS,2010,69661.64,11.151419441565347,Consumer Staples,29.6,0,0,0
GIS,2011,70286.33600000001,11.160346919323683,Consumer Staples,29.6,0,0,0
GIS,2012,66557.046,11.105829718093013,Consumer Staples,29.6,0,0,0
GIS,2013,64307.66,11.071449582338975,Consumer Staples,29.6,0,0,0
GIS,2014,65523.694,11.09018235820741,Consumer Staples,29.6,0,0,0
GIS,2015,61049.762,11.019460961033438,Consumer Staples,29.6,0,0,0
GIS,2016,63196.104,11.054013756300243,Consumer Staples,29.6,0,0,0
GIS,2017,42747.24,10.663083303926772,Consumer Staples,29.6,0,0,0
GIS,2018,68812.338,11.139152871410866,Consumer Staples,29.6,0,0,0
GIS,2019,69235.988,11.145290507477405,Consumer Staples,29.6,0,0,0
GIS,2020,82544.862,11.321109320896225,Consumer Staples,29.6,0,0,0
GIS,2021,73949.576,11.211152257155264,Consumer Staples,29.6,0,0,0
GIS,2022,79095.032,11.278417988148547,Consumer Staples,29.6,0,0,0
GIS,2023,70688.598,11.166053712347303,Consumer Staples,29.6,0,1,0
GLW,2010,508047.566,13.13833232435321,Information Technology,81.5,1,0,0
GLW,2011,576333.2660000001,13.264443094272469,Information Technology,81.5,1,0,0
GLW,2012,570847.064,13.254878365664895,Information Technology,81.5,1,0,0
GLW,2013,583632.388,13.27702830441241,Information Technology,81.5,1,0,0
GLW,2014,618599.9839999999,13.335215729920494,Information Technology,81.5,1,0,0
GLW,2015,632555.572,13.357524937481358,Information Technology,81.5,1,0,0
GLW,2016,580296.71,13.271296543936208,Information Technology,81.5,1,0,0
GLW,2017,628513.21,13.351113916144282,Information Technology,81.5,1,0,0
GLW,2018,678705.952,13.427944725751221,Information Technology,81.5,1,0,0
GLW,2019,678142.5380000001,13.427114252480166,Information Technology,81.5,1,0,0
GLW,2020,619320.478,13.336379767416332,Information Technology,81.5,1,0,0
GLW,2021,695209.8420000001,13.451970448323793,Information Technology,81.5,1,0,0
GLW,2022,692168.998,13.447586866279586,Information Technology,81.5,1,0,0
GLW,2023,632382.226,13.357250859614002,Information Technology,81.5,1,1,1
GM,2010,771853.704,13.55655160403982,Consumer Discretionary,62.6,1,0,0
GM,2011,836510.19,13.636995176486309,Consumer Discretionary,62.6,1,0,0
GM,2012,820247.64,13.617362792790885,Consumer Discretionary,62.6,1,0,0
GM,2013,883562.158,13.691718054321568,Consumer Discretionary,62.6,1,0,0
GM,2014,826577.5800000001,13.6250502673439,Consumer Discretionary,62.6,1,0,0
GM,2015,723309.418,13.491593756162374,Consumer Discretionary,62.6,1,0,0
GM,2016,746779.682,13.523526822612935,Consumer Discretionary,62.6,1,0,0
GM,2017,680819.38,13.4310537911634,Consumer Discretionary,62.6,1,0,0
GM,2018,618433.896,13.334947204158738,Consumer Discretionary,62.6,1,0,0
GM,2019,629765.532,13.353104445557465,Consumer Discretionary,62.6,1,0,0
GM,2020,512197.86,13.146468227051997,Consumer Discretionary,62.6,1,0,0
GM,2021,529888.632,13.180424022333597,Consumer Discretionary,62.6,1,0,0
GM,2022,567991.594,13.24986365888589,Consumer Discretionary,62.6,1,0,0
GM,2023,572170.952,13.257194840570799,Consumer Discretionary,62.6,1,1,1
GOOGL,2013,12783.104,9.455957803141926,Communication Services,58.8,1,0,0
GOOGL,2014,46570.276,10.748739235214545,Communication Services,58.8,1,0,0
GOOGL,2015,69269.444,11.145773600697279,Communication Services,58.8,1,0,0
GOOGL,2016,72840.576,11.19604217007096,Communication Services,58.8,1,0,0
GOOGL,2017,69215.64,11.14499657512705,Communication Services,58.8,1,0,0
GOOGL,2018,77052.364,11.252253499756257,Communication Services,58.8,1,0,0
GOOGL,2019,71147.636,11.17252643256825,Communication Services,58.8,1,0,0
GOOGL,2020,80345.552,11.294104457986034,Communication Services,58.8,1,0,0
GOOGL,2021,74613.772,11.220093782675045,Communication Services,58.8,1,0,0
GOOGL,2022,47997.772,10.778930706229435,Communication Services,58.8,1,0,0
GOOGL,2023,56418.04,10.940561969168405,Communication Services,58.8,1,1,1
GS,2010,52875.612,10.875716402881496,Financials,81.2,1,0,0
GS,2011,46650.524,10.750460874552166,Financials,81.2,1,0,0
GS,2012,51781.204,10.854801817096472,Financials,81.2,1,0,0
GS,2013,50418.76,10.828138440714715,Financials,81.2,1,0,0
GS,2014,58924.728,10.984033082416177,Financials,81.2,1,0,0
GS,2015,52337.252,10.865482778506957,Financials,81.2,1,0,0
GS,2016,56091.288,10.934753613255381,Financials,81.2,1,0,0
GS,2017,57140.384,10.953283896702496,Financials,81.2,1,0,0
GS,2018,55489.492,10.923966969743066,Financials,81.2,1,0,0
GS,2019,55389.392,10.922161428091835,Financials,81.2,1,0,0
GS,2020,47816.12,10.77513901335174,Financials,81.2,1,0,0
GS,2021,44415.832,10.701373775679507,Financials,81.2,1,0,0
GS,2022,52871.8,10.875644307917948,Financials,81.2,1,0,0
GS,2023,52140.304,10.861712696764325,Financials,81.2,1,1,1
HAL,2010,79211.61,11.279890782300527,Energy,45.0,1,0,0
HAL,2011,88479.44399999999,11.390536834826754,Energy,45.0,1,0,0
HAL,2012,77902.63,11.263227828976001,Energy,45.0,1,0,0
HAL,2013,69981.696,11.15600329047254,Energy,45.0,1,0,0
HAL,2014,75312.274,11.229411679792724,Energy,45.0,1,0,0
HAL,2015,63886.644,11.064881257036037,Energy,45.0,1,0,0
HAL,2016,71599.6,11.178858732801894,Energy,45.0,1,0,0
HAL,2017,66728.082,11.108396148872108,Energy,45.0,1,0,0
HAL,2018,75304.032,11.229302237584442,Energy,45.0,1,0,0
HAL,2019,79441.89600000001,11.282793753240885,Energy,45.0,1,0,0
HAL,2020,69794.658,11.153327080511847,Energy,45.0,1,0,0
HAL,2021,63723.246,11.062320397083301,Energy,45.0,1,0,0
HAL,2022,49752.126,10.81482857478361,Energy,45.0,1,0,0
HAL,2023,53414.518,10.885856581983438,Energy,45.0,1,1,1
HII,2010,78581.89,11.27190927024222,Industrials,50.3,1,0,0
HII,2011,83109.55,11.327926928260705,Industrials,50.3,1,0,0
HII,2012,125807.292,11.742514535225679,Industrials,50.3,1,0,0
HII,2013,96635.332,11.478710057150309,Industrials,50.3,1,0,0
HII,2014,78425.344,11.269915170304449,Industrials,50.3,1,0,0
HII,2015,81128.738,11.303804855998958,Industrials,50.3,1,0,0
HII,2016,94228.806,11.453491822406367,Industrials,50.3,1,0,0
HII,2017,55416.744,10.922655110262529,Industrials,50.3,1,0,0
HII,2018,57499.79,10.959553965821495,Industrials,50.3,1,0,0
HII,2019,55379.852,10.921989181221996,Industrials,50.3,1,0,0
HII,2020,58398.06,10.975055072796367,Industrials,50.3,1,0,0
HII,2021,83062.38,11.327359209831384,Industrials,50.3,1,0,0
HII,2022,71823.93,11.181986909255995,Industrials,50.3,1,0,0
HII,2023,49706.726,10.813915652719496,Industrials,50.3,1,1,1
HON,2010,4115952.212,15.23038100852453,Industrials,50.3,1,0,0
HON,2011,3951949.845,15.18971989976647,Industrials,50.3,1,0,0
HON,2012,3302227.3115,15.010108044469856,Industrials,50.3,1,0,0
HON,2013,1160352.3728042,13.964235148419482,Industrials,50.3,1,0,0
HON,2014,1068180.8140999998,13.881468521934794,Industrials,50.3,1,0,0
HON,2015,990892.4294171,13.806362269100696,Industrials,50.3,1,0,0
HON,2016,670274.3458,13.41544387082522,Industrials,50.3,1,0,0
HON,2017,741415.402397,13.51631769300004,Industrials,50.3,1,0,0
HON,2018,867026.5419,13.67282602215547,Industrials,50.3,1,0,0
HON,2019,757095.4513,13.537245936852834,Industrials,50.3,1,0,0
HON,2020,723723.2355000001,13.492165708617389,Industrials,50.3,1,0,0
HON,2021,713795.3591969999,13.478352989432587,Industrials,50.3,1,0,0
HON,2022,582799.3261000001,13.275599912843182,Industrials,50.3,1,0,0
HON,2023,381602.9292,12.85213851514896,Industrials,50.3,1,1,1
HRL,2010,43497.15,10.680473687436772,Consumer Staples,29.6,0,0,0
HRL,2011,46090.5,10.738383830205589,Consumer Staples,29.6,0,0,0
HRL,2012,50597.384,10.831674918006675,Consumer Staples,29.6,0,0,0
HRL,2013,53930.224,10.89546488416124,Consumer Staples,29.6,0,0,0
HRL,2014,54946.27,10.914129277068938,Consumer Staples,29.6,0,0,0
HRL,2015,54102.084,10.898646468755105,Consumer Staples,29.6,0,0,0
HRL,2016,53933.296,10.895521843975663,Consumer Staples,29.6,0,0,0
HRL,2017,50996.008,10.83952224331884,Consumer Staples,29.6,0,0,0
HRL,2018,50575.06,10.831233620788135,Consumer Staples,29.6,0,0,0
HRL,2019,61277.02,11.02317649318751,Consumer Staples,29.6,0,0,0
HRL,2020,58895.028,10.983528931032978,Consumer Staples,29.6,0,0,0
HRL,2021,65120.704,11.084013167410237,Consumer Staples,29.6,0,0,0
HRL,2022,60619.372,11.01238628718155,Consumer Staples,29.6,0,0,0
HRL,2023,58585.68,10.978262645973425,Consumer Staples,29.6,0,1,0
HWM,2010,66769.24,11.10901275127409,Industrials,50.3,1,0,0
HWM,2011,71795.19,11.181586689561517,Industrials,50.3,1,0,0
HWM,2012,69260.84,11.145649384164313,Industrials,50.3,1,0,0
HWM,2013,71576.64,11.17853801367311,Industrials,50.3,1,0,0
HWM,2014,105021.61,11.561930939292099,Industrials,50.3,1,0,0
HWM,2015,104510.412,11.557051550166117,Industrials,50.3,1,0,0
HWM,2016,133016.85199999998,11.798238623760355,Industrials,50.3,1,0,0
HWM,2017,138043.884,11.835334157635016,Industrials,50.3,1,0,0
HWM,2018,145362.306,11.88699144634472,Industrials,50.3,1,0,0
HWM,2019,142704.966,11.868541610579786,Industrials,50.3,1,0,0
HWM,2020,121121.35,11.704556470728761,Industrials,50.3,1,0,0
HWM,2021,111014.586,11.617425884851704,Industrials,50.3,1,0,0
HWM,2022,116969.462,11.669676720367653,Industrials,50.3,1,0,0
HWM,2023,124137.594,11.72915391398116,Industrials,50.3,1,1,1
IFF,2010,331910.854,12.71262471264726,Materials,37.2,0,0,0
IFF,2011,349753.97,12.764988102576872,Materials,37.2,0,0,0
IFF,2012,344528.442,12.749934828773938,Materials,37.2,0,0,0
IFF,2013,369997.57,12.821254419748074,Materials,37.2,0,0,0
IFF,2014,369447.154,12.819765695587718,Materials,37.2,0,0,0
IFF,2015,355697.27,12.781838094275576,Materials,37.2,0,0,0
IFF,2016,344008.774,12.748425348742597,Materials,37.2,0,0,0
IFF,2017,372075.66,12.826855187293509,Materials,37.2,0,0,0
IFF,2018,370277.012,12.82200938625672,Materials,37.2,0,0,0
IFF,2019,367392.438,12.814188590961308,Materials,37.2,0,0,0
IFF,2020,398059.342,12.894358885839802,Materials,37.2,0,0,0
IFF,2021,414732.596,12.935391655733438,Materials,37.2,0,0,0
IFF,2022,378029.132,12.842729185710423,Materials,37.2,0,0,0
IFF,2023,307088.216,12.634893590214821,Materials,37.2,0,1,0
INTC,2010,102560.916,11.538221953727264,Information Technology,81.5,1,0,0
INTC,2011,627525.4661074,13.349541126162235,Information Technology,81.5,1,0,0
INTC,2012,603217.7080578,13.31003510987962,Information Technology,81.5,1,0,0
INTC,2013,481043.5223564,13.083715106875811,Information Technology,81.5,1,0,0
INTC,2014,799662.6904386,13.591946531310947,Information Technology,81.5,1,0,0
INTC,2015,748047.4808189,13.525223068785293,Information Technology,81.5,1,0,0
INTC,2016,698709.6433384,13.45699197748363,Information Technology,81.5,1,0,0
INTC,2017,659284.670225,13.398912210032789,Information Technology,81.5,1,0,0
INTC,2018,802451.5330354,13.5954279833714,Information Technology,81.5,1,0,0
INTC,2019,779424.5337050001,13.56631243206991,Information Technology,81.5,1,0,0
INTC,2020,1025057.805648,13.840260540272874,Information Technology,81.5,1,0,0
INTC,2021,1188170.0674963,13.987925764747276,Information Technology,81.5,1,0,0
INTC,2022,994834.6363107,13.810332812857931,Information Technology,81.5,1,0,0
INTC,2023,790767.5444783,13.580760592651744,Information Technology,81.5,1,1,1
IP,2010,5707517.798,15.557294950941769,Materials,37.2,0,0,0
IP,2011,6622487.812,15.705981810734711,Materials,37.2,0,0,0
IP,2012,6594806.954,15.70179322377021,Materials,37.2,0,0,0
IP,2013,5938442.354,15.59695759537852,Materials,37.2,0,0,0
IP,2014,5519180.596,15.523740145667238,Materials,37.2,0,0,0
IP,2015,5736455.44,15.56235223271216,Materials,37.2,0,0,0
IP,2016,5323939.772,15.487724333717003,Materials,37.2,0,0,0
IP,2017,5204114.336,15.464960281320515,Materials,37.2,0,0,0
IP,2018,5222694.536,15.468524212784242,Materials,37.2,0,0,0
IP,2019,5341526.662,15.491022249049793,Materials,37.2,0,0,0
IP,2020,5510188.134,15.522109506129825,Materials,37.2,0,0,0
IP,2021,5711665.254,15.558021352372952,Materials,37.2,0,0,0
IP,2022,5396214.598,15.501208450663562,Materials,37.2,0,0,0
IP,2023,5404387.698,15.50272190330678,Materials,37.2,0,1,0
ITW,2010,26522.228,10.1857761563496,Industrials,50.3,1,0,0
ITW,2011,27500.75,10.222004917993592,Industrials,50.3,1,0,0
ITW,2012,25753.32,10.156357659010865,Industrials,50.3,1,0,0
ITW,2013,25910.816,10.162454359868867,Industrials,50.3,1,0,0
ITW,2014,25797.582,10.158074808158974,Industrials,50.3,1,0,0
ITW,2015,26183.71,10.172930931609296,Industrials,50.3,1,0,0
ITW,2016,27500.34,10.221990009740255,Industrials,50.3,1,0,0
ITW,2017,31759.836,10.36598923743278,Industrials,50.3,1,0,0
ITW,2018,19562.676,9.881429860491648,Industrials,50.3,1,0,0
