ticker,year,total_emissions,num_facilities,primary_state,cdp_scope_1,cdp_scope_2,scope_1_best,total_with_scope2
EMN,2013,7522194.734000001,7,TX,6190000.0,760000.0,7522194.734000001,8282194.734000001
EMN,2014,7422748.988000001,7,TX,,,7422748.988000001,7422748.988000001
EMN,2015,7425040.628,7,TX,,,7425040.628,7425040.628
EMN,2016,7216229.858,7,TX,,,7216229.858,7216229.858
EMN,2017,6532215.017999999,7,TX,,,6532215.017999999,6532215.017999999
EMN,2018,6530652.646,7,TX,,,6530652.646,6530652.646
EMN,2019,6300813.676,7,TX,,,6300813.676,6300813.676
EMN,2020,6165124.2360000005,7,TX,,,6165124.2360000005,6165124.2360000005
EMN,2021,6272874.63,7,TX,,,6272874.63,6272874.63
EMN,2022,6091691.906653875,7,TX,,,6091691.906653875,6091691.906653875
EMN,2023,6094463.184,7,TX,,,6094463.184,6094463.184
EOG,2010,67.952,2,TX,,,67.952,67.952
EOG,2011,322118.568,3,TX,,,322118.568,322118.568
EOG,2012,487178.204,5,TX,,,487178.204,487178.204
EOG,2013,515226.596,7,TX,,,515226.596,515226.596
EOG,2014,523182.446,8,TX,,,523182.446,523182.446
EOG,2015,471922.99,9,TX,,,471922.99,471922.99
EOG,2016,410481.508,6,TX,,,410481.508,410481.508
EOG,2017,454963.36,7,TX,,,454963.36,454963.36
EOG,2018,412529.764,7,TX,,,412529.764,412529.764
EOG,2019,470711.714,7,TX,,,470711.714,470711.714
EOG,2020,367608.864,7,TX,,,367608.864,367608.864
EOG,2021,356756.498,7,TX,,,356756.498,356756.498
EOG,2022,345242.062,7,TX,,,345242.062,345242.062
EOG,2023,318787.588,7,TX,,,318787.588,318787.588
ETR,2010,18466567.562,18,LA,,,18466567.562,18466567.562
ETR,2011,18792195.05,18,LA,,,18792195.05,18792195.05
ETR,2012,19928355.2,18,LA,,,19928355.2,19928355.2
ETR,2013,18975827.724,18,LA,,,18975827.724,18975827.724
ETR,2014,20747152.074,18,LA,,,20747152.074,20747152.074
ETR,2015,26913399.882,18,LA,,,26913399.882,26913399.882
ETR,2016,27340456.218,18,LA,,,27340456.218,27340456.218
ETR,2017,23964547.796,18,LA,,,23964547.796,23964547.796
ETR,2018,26255598.286,18,LA,,,26255598.286,26255598.286
ETR,2019,27479912.622,19,LA,,,27479912.622,27479912.622
ETR,2020,29135687.384,23,LA,,,29135687.384,29135687.384
ETR,2021,28757473.778,23,LA,,,28757473.778,28757473.778
ETR,2022,32548866.098,23,LA,,,32548866.098,32548866.098
ETR,2023,32420498.6,23,LA,,,32420498.6,32420498.6
EVRG,2010,32841511.218,10,KS,,,32841511.218,32841511.218
EVRG,2011,32407766.558,10,KS,,,32407766.558,32407766.558
EVRG,2012,29933689.684,10,KS,,,29933689.684,29933689.684
EVRG,2013,31231541.598,10,KS,,,31231541.598,31231541.598
EVRG,2014,28780355.406000003,11,KS,,,28780355.406000003,28780355.406000003
EVRG,2015,26848698.778,11,KS,,,26848698.778,26848698.778
EVRG,2016,25282764.748,11,KS,,,25282764.748,25282764.748
EVRG,2017,22055064.018,10,KS,,,22055064.018,22055064.018
EVRG,2018,22376405.378,11,KS,,,22376405.378,22376405.378
EVRG,2019,20022656.7,11,KS,,,20022656.7,20022656.7
EVRG,2020,18520696.77,11,KS,,,18520696.77,18520696.77
EVRG,2021,20475596.296,11,KS,,,20475596.296,20475596.296
EVRG,2022,22674229.544,11,KS,,,22674229.544,22674229.544
EVRG,2023,18985301.404,11,KS,,,18985301.404,18985301.404
F,2010,580313.4339395,10,MI,,,580313.4339395,580313.4339395
F,2011,587230.6226248188,10,MI,1602246.0,3666231.0,587230.6226248188,4253461.622624819
F,2012,561382.5616492034,10,MI,1559240.0,3535959.0,561382.5616492034,4097341.5616492033
F,2013,651788.688,10,MI,1698799.0,3440338.0,651788.688,4092126.688
F,2014,703770.99,10,MI,,,703770.99,703770.99
F,2015,649913.218,10,MI,,,649913.218,649913.218
F,2016,620613.9199999999,10,MI,,,620613.9199999999,620613.9199999999
F,2017,595612.098,10,MI,,,595612.098,595612.098
F,2018,640823.936,10,MI,,,640823.936,640823.936
F,2019,624988.096,10,MI,,,624988.096,624988.096
F,2020,481112.438,10,MI,,,481112.438,481112.438
F,2021,499182.316,10,MI,,,499182.316,499182.316
F,2022,559602.738,10,MI,,,559602.738,559602.738
F,2023,497625.124,10,MI,,,497625.124,497625.124
FCX,2010,168263.36800000002,3,AZ,,,168263.36800000002,168263.36800000002
FCX,2011,194981.534,4,AZ,5358795.0,4582267.0,194981.534,4777248.534
FCX,2012,157479.144,4,AZ,5679367.0,3985464.0,157479.144,4142943.144
FCX,2013,174022.486,4,AZ,5859810.0,4321572.0,174022.486,4495594.486
FCX,2014,174049.788,4,AZ,,,174049.788,174049.788
FCX,2015,172971.186,4,AZ,,,172971.186,172971.186
FCX,2016,173174.73599999998,4,AZ,,,173174.73599999998,173174.73599999998
FCX,2017,168284.896,4,AZ,,,168284.896,168284.896
FCX,2018,210610.438,4,AZ,,,210610.438,210610.438
FCX,2019,201481.67,3,AZ,,,201481.67,201481.67
FCX,2020,207870.466,3,AZ,,,207870.466,207870.466
FCX,2021,213868.938,3,AZ,,,213868.938,213868.938
FCX,2022,232194.868,3,AZ,,,232194.868,232194.868
FCX,2023,260273.666,4,AZ,,,260273.666,260273.666
FE,2010,17606186.694,2,WV,,,17606186.694,17606186.694
FE,2011,16800783.538000003,2,WV,,,16800783.538000003,16800783.538000003
FE,2012,14536259.606,2,WV,,,14536259.606,14536259.606
FE,2013,18648607.724,2,WV,,,18648607.724,18648607.724
FE,2014,17583285.582000002,2,WV,,,17583285.582000002,17583285.582000002
FE,2015,17138422.016,2,WV,,,17138422.016,17138422.016
FE,2016,18245669.212,2,WV,,,18245669.212,18245669.212
FE,2017,18001579.714,2,WV,,,18001579.714,18001579.714
FE,2018,17636737.774,2,WV,,,17636737.774,17636737.774
FE,2019,17935528.060000002,2,WV,,,17935528.060000002,17935528.060000002
FE,2020,14519278.9,2,WV,,,14519278.9,14519278.9
FE,2021,15785373.578,2,WV,,,15785373.578,15785373.578
FE,2022,16531456.942,2,WV,,,16531456.942,16531456.942
FE,2023,15258135.972,2,WV,,,15258135.972,15258135.972
GE,2010,3222467.484,10,OR,,,3222467.484,3222467.484
GE,2011,1888690.342,10,OR,2180000.0,2910000.0,1888690.342,4798690.342
GE,2012,2422640.134,11,OR,1970000.0,2905000.0,2422640.134,5327640.134
GE,2013,2772028.726,12,OR,1946000.0,3031000.0,2772028.726,5803028.726
GE,2014,2620437.909,12,OR,,,2620437.909,2620437.909
GE,2015,3201374.516,12,OR,,,3201374.516,3201374.516
GE,2016,3919952.041,13,OR,,,3919952.041,3919952.041
GE,2017,3735729.478,13,OR,,,3735729.478,3735729.478
GE,2018,4202991.657,13,OR,,,4202991.657,4202991.657
GE,2019,4499876.356000001,13,OR,,,4499876.356000001,4499876.356000001
GE,2020,4177739.181,13,OR,,,4177739.181,4177739.181
GE,2021,4767807.75494,13,OR,,,4767807.75494,4767807.75494
GE,2022,4757966.57429,13,OR,,,4757966.57429,4757966.57429
GE,2023,5750599.7248,13,OR,,,5750599.7248,5750599.7248
GIS,2010,69661.64,2,GA,,,69661.64,69661.64
GIS,2011,70286.33600000001,2,GA,259400.0,737000.0,70286.33600000001,807286.336
GIS,2012,66557.046,2,GA,291606.0,771157.0,66557.046,837714.046
GIS,2013,64307.66,2,GA,299921.0,720189.0,64307.66,784496.66
GIS,2014,65523.694,2,GA,,,65523.694,65523.694
GIS,2015,61049.762,2,GA,,,61049.762,61049.762
GIS,2016,63196.104,2,GA,,,63196.104,63196.104
GIS,2017,42747.24,2,GA,,,42747.24,42747.24
GIS,2018,68812.338,2,GA,,,68812.338,68812.338
GIS,2019,69235.988,2,GA,,,69235.988,69235.988
GIS,2020,82544.862,2,GA,,,82544.862,82544.862
GIS,2021,73949.576,2,GA,,,73949.576,73949.576
GIS,2022,79095.032,2,GA,,,79095.032,79095.032
GIS,2023,70688.598,2,GA,,,70688.598,70688.598
GLW,2010,508047.566,11,TX,,,508047.566,508047.566
GLW,2011,576333.2660000001,13,NY,266635.0,908817.0,576333.2660000001,1485150.266
GLW,2012,570847.064,13,NY,371844.0,1053862.0,570847.064,1624709.064
GLW,2013,583632.388,14,NY,383729.0,1129330.0,583632.388,1712962.388
GLW,2014,618599.9839999999,14,NY,,,618599.9839999999,618599.9839999999
GLW,2015,632555.572,14,NY,,,632555.572,632555.572
GLW,2016,580296.71,14,NY,,,580296.71,580296.71
GLW,2017,628513.21,15,NY,,,628513.21,628513.21
GLW,2018,678705.952,16,MO,,,678705.952,678705.952
GLW,2019,678142.5380000001,16,MO,,,678142.5380000001,678142.5380000001
GLW,2020,619320.478,16,MO,,,619320.478,619320.478
GLW,2021,695209.8420000001,16,MO,,,695209.8420000001,695209.8420000001
GLW,2022,692168.998,16,MO,,,692168.998,692168.998
GLW,2023,632382.226,16,MO,,,632382.226,632382.226
GM,2010,771853.704,11,MI,,,771853.704,771853.704
GM,2011,836510.19,12,MI,,,836510.19,836510.19
GM,2012,820247.64,13,MI,2310819.0,5329095.0,820247.64,6149342.64
GM,2013,883562.158,14,MI,2454755.0,5531380.0,883562.158,6414942.158
GM,2014,826577.5800000001,14,MI,,,826577.5800000001,826577.5800000001
GM,2015,723309.418,14,MI,,,723309.418,723309.418
GM,2016,746779.682,14,MI,,,746779.682,746779.682
GM,2017,680819.38,14,MI,,,680819.38,680819.38
GM,2018,618433.896,14,MI,,,618433.896,618433.896
GM,2019,629765.532,14,MI,,,629765.532,629765.532
GM,2020,512197.86,13,MI,,,512197.86,512197.86
GM,2021,529888.632,13,MI,,,529888.632,529888.632
GM,2022,567991.594,14,MI,,,567991.594,567991.594
GM,2023,572170.952,14,MI,,,572170.952,572170.952
GOOGL,2013,12783.104,1,CA,,,12783.104,12783.104
GOOGL,2014,46570.276,1,CA,,,46570.276,46570.276
GOOGL,2015,69269.444,1,CA,,,69269.444,69269.444
GOOGL,2016,72840.576,1,CA,,,72840.576,72840.576
GOOGL,2017,69215.64,1,CA,,,69215.64,69215.64
GOOGL,2018,77052.364,1,CA,,,77052.364,77052.364
GOOGL,2019,71147.636,1,CA,,,71147.636,71147.636
GOOGL,2020,80345.552,1,CA,,,80345.552,80345.552
GOOGL,2021,74613.772,1,CA,,,74613.772,74613.772
GOOGL,2022,47997.772,1,CA,,,47997.772,47997.772
GOOGL,2023,56418.04,1,CA,,,56418.04,56418.04
GS,2010,52875.612,1,SC,,,52875.612,52875.612
GS,2011,46650.524,1,SC,14645.0,336842.0,46650.524,383492.524
GS,2012,51781.204,1,SC,11787.0,321641.0,51781.204,373422.204
GS,2013,50418.76,1,SC,14559.0,276815.0,50418.76,327233.76
GS,2014,58924.728,1,SC,,,58924.728,58924.728
GS,2015,52337.252,1,SC,,,52337.252,52337.252
GS,2016,56091.288,1,SC,,,56091.288,56091.288
GS,2017,57140.384,1,SC,,,57140.384,57140.384
GS,2018,55489.492,1,SC,,,55489.492,55489.492
GS,2019,55389.392,1,SC,,,55389.392,55389.392
GS,2020,47816.12,1,SC,,,47816.12,47816.12
GS,2021,44415.832,1,SC,,,44415.832,44415.832
GS,2022,52871.8,1,SC,,,52871.8,52871.8
GS,2023,52140.304,1,SC,,,52140.304,52140.304
HAL,2010,79211.61,2,SD,,,79211.61,79211.61
HAL,2011,88479.44399999999,2,SD,4020000.0,,88479.44399999999,88479.44399999999
HAL,2012,77902.63,2,SD,4246608.0,152519.0,77902.63,230421.63
HAL,2013,69981.696,2,SD,4211808.0,839363.0,69981.696,909344.696
HAL,2014,75312.274,2,SD,,,75312.274,75312.274
HAL,2015,63886.644,2,SD,,,63886.644,63886.644
HAL,2016,71599.6,2,SD,,,71599.6,71599.6
HAL,2017,66728.082,2,SD,,,66728.082,66728.082
HAL,2018,75304.032,2,SD,,,75304.032,75304.032
HAL,2019,79441.89600000001,2,SD,,,79441.89600000001,79441.89600000001
HAL,2020,69794.658,2,SD,,,69794.658,69794.658
HAL,2021,63723.246,2,SD,,,63723.246,63723.246
HAL,2022,49752.126,2,SD,,,49752.126,49752.126
HAL,2023,53414.518,2,SD,,,53414.518,53414.518
HII,2010,78581.89,1,VA,,,78581.89,78581.89
HII,2011,83109.55,1,VA,,,83109.55,83109.55
HII,2012,125807.292,1,VA,,,125807.292,125807.292
HII,2013,96635.332,1,VA,,,96635.332,96635.332
HII,2014,78425.344,1,VA,,,78425.344,78425.344
HII,2015,81128.738,1,VA,,,81128.738,81128.738
HII,2016,94228.806,1,VA,,,94228.806,94228.806
HII,2017,55416.744,1,VA,,,55416.744,55416.744
HII,2018,57499.79,1,VA,,,57499.79,57499.79
HII,2019,55379.852,1,VA,,,55379.852,55379.852
HII,2020,58398.06,1,VA,,,58398.06,58398.06
HII,2021,83062.38,1,VA,,,83062.38,83062.38
HII,2022,71823.93,1,VA,,,71823.93,71823.93
HII,2023,49706.726,1,VA,,,49706.726,49706.726
HON,2010,4115952.212,5,LA,,,4115952.212,4115952.212
HON,2011,3951949.845,7,LA,5931000.0,2274000.0,3951949.845,6225949.845000001
HON,2012,3302227.3115,7,LA,5532844.0,1756275.0,3302227.3115,5058502.3115
HON,2013,1160352.3728042,7,LA,4346781.0,1760651.0,1160352.3728042,2921003.3728042003
HON,2014,1068180.8140999998,7,LA,,,1068180.8140999998,1068180.8140999998
HON,2015,990892.4294171,7,LA,,,990892.4294171,990892.4294171
HON,2016,670274.3458,7,LA,,,670274.3458,670274.3458
HON,2017,741415.402397,7,LA,,,741415.402397,741415.402397
HON,2018,867026.5419,7,LA,,,867026.5419,867026.5419
HON,2019,757095.4513,8,LA,,,757095.4513,757095.4513
HON,2020,723723.2355000001,8,LA,,,723723.2355000001,723723.2355000001
HON,2021,713795.3591969999,8,LA,,,713795.3591969999,713795.3591969999
HON,2022,582799.3261000001,8,LA,,,582799.3261000001,582799.3261000001
HON,2023,381602.9292,8,LA,,,381602.9292,381602.9292
HRL,2010,43497.15,1,MN,,,43497.15,43497.15
HRL,2011,46090.5,1,MN,,,46090.5,46090.5
HRL,2012,50597.384,1,MN,,,50597.384,50597.384
HRL,2013,53930.224,1,MN,,,53930.224,53930.224
HRL,2014,54946.27,1,MN,,,54946.27,54946.27
HRL,2015,54102.084,1,MN,,,54102.084,54102.084
HRL,2016,53933.296,1,MN,,,53933.296,53933.296
HRL,2017,50996.008,1,MN,,,50996.008,50996.008
HRL,2018,50575.06,1,MN,,,50575.06,50575.06
HRL,2019,61277.02,1,MN,,,61277.02,61277.02
HRL,2020,58895.028,1,MN,,,58895.028,58895.028
HRL,2021,65120.704,1,MN,,,65120.704,65120.704
HRL,2022,60619.372,1,MN,,,60619.372,60619.372
HRL,2023,58585.68,1,MN,,,58585.68,58585.68
HWM,2010,66769.24,1,OH,,,66769.24,66769.24
HWM,2011,71795.19,1,OH,,,71795.19,71795.19
HWM,2012,69260.84,1,OH,,,69260.84,69260.84
HWM,2013,71576.64,1,OH,,,71576.64,71576.64
HWM,2014,105021.61,2,CA,,,105021.61,105021.61
HWM,2015,104510.412,2,CA,,,104510.412,104510.412
HWM,2016,133016.85199999998,3,OH,,,133016.85199999998,133016.85199999998
HWM,2017,138043.884,3,OH,,,138043.884,138043.884
HWM,2018,145362.306,3,OH,,,145362.306,145362.306
HWM,2019,142704.966,3,OH,,,142704.966,142704.966
HWM,2020,121121.35,3,OH,,,121121.35,121121.35
HWM,2021,111014.586,3,OH,,,111014.586,111014.586
HWM,2022,116969.462,3,OH,,,116969.462,116969.462
HWM,2023,124137.594,3,OH,,,124137.594,124137.594
IFF,2010,331910.854,6,DE,,,331910.854,331910.854
IFF,2011,349753.97,6,DE,,,349753.97,349753.97
IFF,2012,344528.442,6,DE,,,344528.442,344528.442
IFF,2013,369997.57,7,DE,,,369997.57,369997.57
IFF,2014,369447.154,7,DE,,,369447.154,369447.154
IFF,2015,355697.27,7,DE,,,355697.27,355697.27
IFF,2016,344008.774,7,DE,,,344008.774,344008.774
IFF,2017,372075.66,7,DE,,,372075.66,372075.66
IFF,2018,370277.012,7,DE,,,370277.012,370277.012
IFF,2019,367392.438,7,DE,,,367392.438,367392.438
IFF,2020,398059.342,7,DE,,,398059.342,398059.342
IFF,2021,414732.596,7,DE,,,414732.596,414732.596
IFF,2022,378029.132,7,DE,,,378029.132,378029.132
IFF,2023,307088.216,7,DE,,,307088.216,307088.216
INTC,2010,102560.916,3,AZ,,,102560.916,102560.916
INTC,2011,627525.4661074,4,OR,1165284.0,1712724.0,627525.4661074,2340249.4661074
INTC,2012,603217.7080578,4,OR,885416.0,2214130.0,603217.7080578,2817347.7080578
INTC,2013,481043.5223564,4,OR,794759.0,2331048.0,481043.5223564,2812091.5223564
INTC,2014,799662.6904386,4,OR,,,799662.6904386,799662.6904386
INTC,2015,748047.4808189,4,OR,,,748047.4808189,748047.4808189
INTC,2016,698709.6433384,4,OR,,,698709.6433384,698709.6433384
INTC,2017,659284.670225,4,OR,,,659284.670225,659284.670225
INTC,2018,802451.5330354,4,OR,,,802451.5330354,802451.5330354
INTC,2019,779424.5337050001,4,OR,,,779424.5337050001,779424.5337050001
INTC,2020,1025057.805648,4,OR,,,1025057.805648,1025057.805648
INTC,2021,1188170.0674963,4,OR,,,1188170.0674963,1188170.0674963
INTC,2022,994834.6363107,4,OR,,,994834.6363107,994834.6363107
INTC,2023,790767.5444783,4,OR,,,790767.5444783,790767.5444783
IP,2010,5707517.798,22,AL,,,5707517.798,5707517.798
IP,2011,6622487.812,26,AL,8820000.0,4241000.0,6622487.812,10863487.811999999
IP,2012,6594806.954,27,AL,8500000.0,5100000.0,6594806.954,11694806.954
IP,2013,5938442.354,27,AL,10100000.0,5660000.0,5938442.354,11598442.354
IP,2014,5519180.596,27,AL,,,5519180.596,5519180.596
IP,2015,5736455.44,28,AL,,,5736455.44,5736455.44
IP,2016,5323939.772,28,AL,,,5323939.772,5323939.772
IP,2017,5204114.336,28,AL,,,5204114.336,5204114.336
IP,2018,5222694.536,28,AL,,,5222694.536,5222694.536
IP,2019,5341526.662,28,AL,,,5341526.662,5341526.662
IP,2020,5510188.134,28,AL,,,5510188.134,5510188.134
IP,2021,5711665.254,28,AL,,,5711665.254,5711665.254
IP,2022,5396214.598,28,AL,,,5396214.598,5396214.598
IP,2023,5404387.698,28,AL,,,5404387.698,5404387.698
ITW,2010,26522.228,1,TX,,,26522.228,26522.228
ITW,2011,27500.75,1,TX,,,27500.75,27500.75
ITW,2012,25753.32,1,TX,,,25753.32,25753.32
ITW,2013,25910.816,1,TX,,,25910.816,25910.816
ITW,2014,25797.582,1,TX,,,25797.582,25797.582
ITW,2015,26183.71,1,TX,,,26183.71,26183.71
ITW,2016,27500.34,1,TX,,,27500.34,27500.34
ITW,2017,31759.836,1,TX,,,31759.836,31759.836
ITW,2018,19562.676,1,TX,,,19562.676,19562.676
ITW,2019,18579.68,1,TX,,,18579.68,18579.68
ITW,2020,27291.048,1,TX,,,27291.048,27291.048
ITW,2021,24764.656,1,TX,,,24764.656,24764.656
ITW,2022,50999.908,1,TX,,,50999.908,50999.908
ITW,2023,35815.816,1,TX,,,35815.816,35815.816
KMB,2010,1270692.92,8,AL,,,1270692.92,1270692.92
KMB,2011,1262481.392,8,AL,2611787.0,3117027.0,1262481.392,4379508.392
KMB,2012,1318830.508,8,AL,2530334.0,3027447.0,1318830.508,4346277.507999999
KMB,2013,1127276.862,8,AL,2461675.0,2967804.0,1127276.862,4095080.8619999997
KMB,2014,1207199.032,8,AL,,,1207199.032,1207199.032
KMB,2015,1197543.176,8,AL,,,1197543.176,1197543.176
KMB,2016,1140815.588,8,AL,,,1140815.588,1140815.588
KMB,2017,1085990.528,8,AL,,,1085990.528,1085990.528
KMB,2018,1008382.714,8,AL,,,1008382.714,1008382.714
KMB,2019,1055676.862,8,AL,,,1055676.862,1055676.862
KMB,2020,1037284.954,8,AL,,,1037284.954,1037284.954
KMB,2021,1055658.44,8,AL,,,1055658.44,1055658.44
KMB,2022,1096577.776,8,AL,,,1096577.776,1096577.776
KMB,2023,1030421.266,8,AL,,,1030421.266,1030421.266
KMI,2010,3684322.174,67,TX,,,3684322.174,3684322.174
KMI,2011,5648804.448,86,TX,,,5648804.448,5648804.448
KMI,2012,5915606.55,104,TX,,,5915606.55,5915606.55
KMI,2013,6386533.118,109,TX,,,6386533.118,6386533.118
KMI,2014,6954173.376,123,TX,,,6954173.376,6954173.376
KMI,2015,7380668.904,127,TX,,,7380668.904,7380668.904
KMI,2016,7489749.432,132,TX,,,7489749.432,7489749.432
KMI,2017,7661444.104,135,TX,,,7661444.104,7661444.104
KMI,2018,7938745.74,138,TX,,,7938745.74,7938745.74
KMI,2019,9274642.898,155,TX,,,9274642.898,9274642.898
KMI,2020,8797578.434,165,TX,,,8797578.434,8797578.434
KMI,2021,9442313.532,173,TX,,,9442313.532,9442313.532
KMI,2022,9332402.15,173,TX,,,9332402.15,9332402.15
KMI,2023,9841200.2,176,TX,,,9841200.2,9841200.2
L,2010,1025642.736,16,LA,,,1025642.736,1025642.736
L,2011,1879615.754,27,LA,,,1879615.754,1879615.754
L,2012,2028730.14,28,LA,,,2028730.14,2028730.14
L,2013,1969570.266,29,LA,,,1969570.266,1969570.266
L,2014,1629021.568,29,LA,,,1629021.568,1629021.568
L,2015,1619584.618,32,LA,,,1619584.618,1619584.618
L,2016,1486621.776,31,LA,,,1486621.776,1486621.776
L,2017,2003009.802,34,LA,,,2003009.802,2003009.802
L,2018,2385862.406,35,LA,,,2385862.406,2385862.406
L,2019,2473113.132,36,LA,,,2473113.132,2473113.132
L,2020,2270029.342,38,LA,,,2270029.342,2270029.342
L,2021,2236600.176,39,LA,,,2236600.176,2236600.176
L,2022,1985244.204,40,LA,,,1985244.204,1985244.204
L,2023,1937140.466,41,LA,,,1937140.466,1937140.466
LIN,2010,3275984.934,11,TX,,,3275984.934,3275984.934
LIN,2011,3911731.916,12,TX,6700000.0,10200000.0,3911731.916,14111731.916000001
LIN,2012,3930796.8,12,TX,6100000.0,9800000.0,3930796.8,13730796.8
LIN,2013,4866192.802,14,TX,8000000.0,13000000.0,4866192.802,17866192.802
LIN,2014,6574294.284,14,TX,,,6574294.284,6574294.284
LIN,2015,6561178.224,15,TX,,,6561178.224,6561178.224
LIN,2016,6616390.168,15,TX,,,6616390.168,6616390.168
LIN,2017,7061897.392,15,TX,,,7061897.392,7061897.392
LIN,2018,6723157.228,15,TX,,,6723157.228,6723157.228
LIN,2019,6575903.56,15,TX,,,6575903.56,6575903.56
LIN,2020,6712352.524,17,TX,,,6712352.524,6712352.524
LIN,2021,8001995.164,18,TX,,,8001995.164,8001995.164
LIN,2022,8392022.744,18,TX,,,8392022.744,8392022.744
LIN,2023,8787322.32,18,TX,,,8787322.32,8787322.32
LLY,2010,24387.246,1,PR,,,24387.246,24387.246
LLY,2011,24287.596,1,PR,454521.0,1167098.0,24287.596,1191385.596
LLY,2012,24612.544,1,PR,409871.0,1119833.0,24612.544,1144445.544
LLY,2013,24766.89,1,PR,415040.0,1160941.0,24766.89,1185707.89
LLY,2014,23489.61,1,PR,,,23489.61,23489.61
LLY,2015,22933.956,1,PR,,,22933.956,22933.956
LLY,2016,27050.74,1,PR,,,27050.74,27050.74
LLY,2017,24884.628,1,PR,,,24884.628,24884.628
LLY,2018,24944.126,1,PR,,,24944.126,24944.126
LLY,2019,24082.844,1,PR,,,24082.844,24082.844
LLY,2020,23322.406,1,PR,,,23322.406,23322.406
LLY,2021,22454.672,1,PR,,,22454.672,22454.672
LLY,2022,40251.998,1,PR,,,40251.998,40251.998
LLY,2023,47574.076,1,PR,,,47574.076,47574.076
LMT,2010,78601.89,2,CT,,,78601.89,78601.89
LMT,2011,78084.07800000001,2,CT,309529.0,1011104.0,78084.07800000001,1089188.078
LMT,2012,89369.256,2,CT,249491.0,985006.0,89369.256,1074375.256
LMT,2013,91950.842,2,CT,241148.0,866684.0,91950.842,958634.842
LMT,2014,95263.066,2,CT,,,95263.066,95263.066
LMT,2015,92578.796,2,CT,,,92578.796,92578.796
LMT,2016,93220.49,2,CT,,,93220.49,93220.49
LMT,2017,96419.378,2,CT,,,96419.378,96419.378
LMT,2018,100602.144,2,CT,,,100602.144,100602.144
LMT,2019,95248.234,2,CT,,,95248.234,95248.234
LMT,2020,91957.702,2,CT,,,91957.702,91957.702
LMT,2021,95961.586,2,CT,,,95961.586,95961.586
LMT,2022,102743.324,2,CT,,,102743.324,102743.324
LMT,2023,95794.134,2,CT,,,95794.134,95794.134
LNT,2010,27760827.38,13,IA,,,27760827.38,27760827.38
LNT,2011,26503314.302,13,IA,,,26503314.302,26503314.302
LNT,2012,23804944.536,13,IA,,,23804944.536,23804944.536
LNT,2013,23481105.802,13,IA,,,23481105.802,23481105.802
LNT,2014,20594282.76,13,IA,,,20594282.76,20594282.76
LNT,2015,20143785.328,12,IA,,,20143785.328,20143785.328
LNT,2016,19236295.844,12,IA,,,19236295.844,19236295.844
LNT,2017,22883296.382,12,IA,,,22883296.382,22883296.382
LNT,2018,22881170.126,13,IA,,,22881170.126,22881170.126
LNT,2019,18311252.958,13,IA,,,18311252.958,18311252.958
LNT,2020,15472436.684,13,IA,,,15472436.684,15472436.684
LNT,2021,19849811.792,13,IA,,,19849811.792,19849811.792
LNT,2022,15256145.156,13,IA,,,15256145.156,15256145.156
LNT,2023,15518985.896,13,IA,,,15518985.896,15518985.896
LW,2010,327615.566,8,WA,,,327615.566,327615.566
LW,2011,352748.396,8,WA,,,352748.396,352748.396
LW,2012,368430.204,8,WA,,,368430.204,368430.204
LW,2013,362452.226,8,WA,,,362452.226,362452.226
LW,2014,368040.998,8,WA,,,368040.998,368040.998
LW,2015,372611.192,8,WA,,,372611.192,372611.192
LW,2016,395843.1,9,WA,,,395843.1,395843.1
LW,2017,400532.012,9,WA,,,400532.012,400532.012
LW,2018,404825.768,9,WA,,,404825.768,404825.768
LW,2019,441883.514,8,OR,,,441883.514,441883.514
LW,2020,442145.844,9,WA,,,442145.844,442145.844
LW,2021,429538.096,9,WA,,,429538.096,429538.096
LW,2022,448432.422,9,WA,,,448432.422,448432.422
LW,2023,413668.974,9,WA,,,413668.974,413668.974
LYB,2010,6882386.636,11,TX,,,6882386.636,6882386.636
LYB,2011,6893204.36,11,TX,,,6893204.36,6893204.36
LYB,2012,7206164.762,11,TX,,,7206164.762,7206164.762
LYB,2013,7407613.918,11,TX,,,7407613.918,7407613.918
LYB,2014,7371575.686,11,TX,,,7371575.686,7371575.686
LYB,2015,8165488.948,11,TX,,,8165488.948,8165488.948
LYB,2016,7143805.421999999,11,TX,,,7143805.421999999,7143805.421999999
LYB,2017,7426263.002,11,TX,,,7426263.002,7426263.002
LYB,2018,7828521.822,11,TX,,,7828521.822,7828521.822
LYB,2019,8031832.626,11,TX,,,8031832.626,8031832.626
LYB,2020,7701456.439999999,11,TX,,,7701456.439999999,7701456.439999999
LYB,2021,7838733.862,11,TX,,,7838733.862,7838733.862
LYB,2022,7703086.01,11,TX,,,7703086.01,7703086.01
LYB,2023,8041139.808,11,TX,,,8041139.808,8041139.808
MCHP,2011,581027.552439,3,AZ,,,581027.552439,581027.552439
MCHP,2012,413025.62269,3,AZ,,,413025.62269,413025.62269
MCHP,2013,370520.974692,3,AZ,,,370520.974692,370520.974692
MCHP,2014,509948.614609,3,AZ,,,509948.614609,509948.614609
MCHP,2015,445828.412424,3,AZ,,,445828.412424,445828.412424
MCHP,2016,420764.918142,3,AZ,,,420764.918142,420764.918142
MCHP,2017,476257.217416,3,AZ,,,476257.217416,476257.217416
MCHP,2018,504024.011773,3,AZ,,,504024.011773,504024.011773
MCHP,2019,408359.470611,3,AZ,,,408359.470611,408359.470611
