soc_code,occupation,ai_exposure,ability_exposure,activity_exposure,gics_sector
27-1021.00,Commercial and Industrial Designers,67.99087373282661,0.750946937382699,0.7005925782008937,Communication Services
27-1022.00,Fashion Designers,53.14506424017189,0.7540968498659515,0.6752606105733432,Communication Services
27-1023.00,Floral Designers,68.34128728674096,0.7360456752382665,0.7160174152153986,Communication Services
27-1024.00,Graphic Designers,56.38637409897974,0.7504373720454124,0.6837631327602676,Communication Services
27-1025.00,Interior Designers,77.54930929783504,0.7695377777777777,0.6962835959221501,Communication Services
27-1026.00,Merchandise Displayers and Window Trimmers,38.45676516555612,0.7244524902861179,0.6829582612040777,Communication Services
27-1027.00,Set and Exhibit Designers,50.4816829377915,0.741042397194772,0.6843355381840048,Communication Services
27-2011.00,Actors,54.004847787419884,0.746881110676574,0.6837610062893082,Communication Services
27-2012.00,Producers and Directors,66.13696506323896,0.7532890473104342,0.6954804270462633,Communication Services
27-2012.03,Media Programming Directors,64.84299533918283,0.7596929609668464,0.6871431120628123,Communication Services
27-2012.04,Talent Directors,82.1719868145023,0.7733289399359818,0.699399466192171,Communication Services
27-2012.05,Media Technical Directors/Managers,53.23749978957652,0.7447372769332452,0.6847582972582973,Communication Services
27-2021.00,Athletes and Sports Competitors,31.826165066378742,0.707390510948905,0.690113045038579,Communication Services
27-2022.00,Coaches and Scouts,51.95643815454418,0.7415768854064643,0.6860045742434905,Communication Services
27-2023.00,"Umpires, Referees, and Other Sports Officials",63.679593763641606,0.7507798440311939,0.694317917731815,Communication Services
27-2031.00,Dancers,28.606917032379698,0.7120689655172412,0.6806245100600994,Communication Services
27-2032.00,Choreographers,43.28536082509866,0.7372637493614849,0.6773617097701149,Communication Services
27-2041.00,Music Directors and Composers,58.43141068904875,0.7470725792482246,0.6901835429985564,Communication Services
27-2042.00,Musicians and Singers,53.13169610330938,0.7371281064053202,0.6922093798621916,Communication Services
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,58.14396815486519,0.7461037848946737,0.6907228514323783,Communication Services
27-3023.00,"News Analysts, Reporters, and Journalists",69.95257024629841,0.7648477835143314,0.6896228258745359,Communication Services
27-3031.00,Public Relations Specialists,66.07963572691108,0.7704299065420561,0.6782539084573365,Communication Services
27-3041.00,Editors,75.64610483213391,0.7690612528197119,0.693916423712342,Communication Services
27-3042.00,Technical Writers,80.46068963052086,0.7684383819379116,0.7017330677290836,Communication Services
27-3043.00,Writers and Authors,58.738563019767476,0.7640510243525319,0.6736640334572491,Communication Services
27-3043.05,"Poets, Lyricists and Creative Writers",73.02418555855272,0.7583257754398693,0.7007343270495396,Communication Services
27-3091.00,Interpreters and Translators,62.04699553575072,0.7678658422334645,0.6747925521149565,Communication Services
27-3092.00,Court Reporters and Simultaneous Captioners,98.73145190726318,0.7655421448357734,0.7319287967552952,Communication Services
27-4011.00,Audio and Video Technicians,58.805345141263,0.736088881321301,0.7017259598450157,Communication Services
27-4012.00,Broadcast Technicians,48.15036269451924,0.7258327668252889,0.6960617967494196,Communication Services
27-4014.00,Sound Engineering Technicians,53.485279580983345,0.7373115147361204,0.6925542827833818,Communication Services
27-4021.00,Photographers,43.65031732936682,0.720113043478261,0.6950577200577199,Communication Services
27-4031.00,"Camera Operators, Television, Video, and Film",42.16803223141912,0.7141958041958044,0.6987601842012044,Communication Services
27-4032.00,Film and Video Editors,68.98145969358187,0.753244069015097,0.6997755431854912,Communication Services
29-1011.00,Chiropractors,57.2965454226343,0.7400254939451881,0.695534954924307,Health Care
29-1021.00,"Dentists, General",53.84938232112635,0.73890595290332,0.691503873358033,Health Care
29-1022.00,Oral and Maxillofacial Surgeons,54.944762516068494,0.738962390367177,0.6930841121495326,Health Care
29-1023.00,Orthodontists,54.86032423435309,0.7430399260058578,0.6888804119778753,Health Care
29-1024.00,Prosthodontists,52.84283030135219,0.7385148514851485,0.6903910222689812,Health Care
29-1031.00,Dietitians and Nutritionists,81.87086038169565,0.7781962080361801,0.6940822662010088,Health Care
29-1041.00,Optometrists,64.15853011845459,0.7504210198035242,0.6953923508077812,Health Care
29-1051.00,Pharmacists,72.03424679094853,0.7608774703557312,0.6967035025285634,Health Care
29-1071.00,Physician Assistants,67.69093768989674,0.7536539368222536,0.6974374255065553,Health Care
29-1071.01,Anesthesiologist Assistants,63.54859561330066,0.7395252918287937,0.7053767373811266,Health Care
29-1081.00,Podiatrists,62.94911779280693,0.7515494912118407,0.692456820585125,Health Care
29-1122.00,Occupational Therapists,58.442626359834925,0.7432103802839889,0.6940624999999999,Health Care
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",52.38758551739612,0.739916609938734,0.6883090540291351,Health Care
29-1123.00,Physical Therapists,56.26595818022303,0.7388088902801692,0.6952116935483871,Health Care
29-1124.00,Radiation Therapists,48.5743392931368,0.727617529880478,0.6949105237235266,Health Care
29-1125.00,Recreational Therapists,48.95387637888225,0.7350865400772979,0.6880086036924181,Health Care
29-1126.00,Respiratory Therapists,59.08082014836168,0.7389056065885337,0.6993208390646493,Health Care
29-1127.00,Speech-Language Pathologists,87.4534454739818,0.7706001008572868,0.7100196639256346,Health Care
29-1128.00,Exercise Physiologists,61.31773836544928,0.7487631366208569,0.6928056288478452,Health Care
29-1129.01,Art Therapists,53.431035679039795,0.7453445378151259,0.6844402104881147,Health Care
29-1129.02,Music Therapists,56.34535219798563,0.7428721512849522,0.691267060125415,Health Care
29-1131.00,Veterinarians,61.65513651388081,0.7496311411081462,0.6924417520969245,Health Care
29-1141.00,Registered Nurses,56.90631724828186,0.7438018433179724,0.6911755411597409,Health Care
29-1141.01,Acute Care Nurses,67.35519960939978,0.7557205166918303,0.6948691983122363,Health Care
29-1141.02,Advanced Practice Psychiatric Nurses,74.09250758825245,0.7631902860944776,0.6974660633484162,Health Care
29-1141.03,Critical Care Nurses,60.10494628144851,0.7421716394955399,0.6975850172498768,Health Care
29-1141.04,Clinical Nurse Specialists,59.70560271428285,0.7521779282745882,0.6869820441988951,Health Care
29-1151.00,Nurse Anesthetists,62.388909570930764,0.747144132083891,0.696025137470542,Health Care
29-1161.00,Nurse Midwives,63.13169180136294,0.746984299704648,0.6972948073701843,Health Care
29-1171.00,Nurse Practitioners,67.56621900718413,0.7544640098856964,0.6964410024364776,Health Care
29-1181.00,Audiologists,65.06150684242677,0.7534188715333121,0.6937436932391524,Health Care
29-1211.00,Anesthesiologists,59.91888716417228,0.7452730780647077,0.6942055760833054,Health Care
29-1213.00,Dermatologists,69.17971663876111,0.7568364395886888,0.6964794007490638,Health Care
29-1215.00,Family Medicine Physicians,80.99075234784128,0.7671029388148385,0.703860510805501,Health Care
29-1216.00,General Internal Medicine Physicians,79.31511170478052,0.7655262740117478,0.702933495821727,Health Care
29-1217.00,Neurologists,78.02497024913554,0.7752345679012347,0.6912975206611569,Health Care
29-1218.00,Obstetricians and Gynecologists,60.85395989199805,0.7472503725782412,0.6936254323834623,Health Care
29-1221.00,"Pediatricians, General",73.58562588216331,0.7713074091854697,0.6885915765069551,Health Care
29-1222.00,"Physicians, Pathologists",73.68957171927214,0.7583657587548637,0.7016885389326335,Health Care
29-1223.00,Psychiatrists,73.92170784559094,0.7675020746887966,0.6928990721454269,Health Care
29-1224.00,Radiologists,65.79358523410814,0.7558863328822735,0.6923700761337305,Health Care
29-1229.01,Allergists and Immunologists,75.15043355099677,0.7687458854509547,0.6934911775297082,Health Care
29-1229.02,Hospitalists,73.26682975096847,0.7590500236705063,0.7003726287262872,Health Care
29-1229.03,Urologists,59.20272794293068,0.7438142060463754,0.6945943896891583,Health Care
29-1229.04,Physical Medicine and Rehabilitation Physicians,59.67017950653343,0.7495938134666457,0.6895132309702712,Health Care
29-1229.05,Preventive Medicine Physicians,76.44105299544913,0.7784358638743455,0.685729594570459,Health Care
29-1229.06,Sports Medicine Physicians,59.78402115117088,0.7448964274992494,0.6943807148794681,Health Care
29-1241.00,"Ophthalmologists, Except Pediatric",47.14891446164657,0.7364739629302735,0.6839242740253489,Health Care
29-1291.00,Acupuncturists,60.4142559544071,0.7405184411969381,0.6997003745318353,Health Care
29-1292.00,Dental Hygienists,48.545720116047654,0.7295972443031266,0.6928880475932937,Health Care
29-1299.01,Naturopathic Physicians,79.7952836248654,0.7701833333333333,0.69899389148401,Health Care
29-1299.02,Orthoptists,65.18865045145597,0.7509726647660575,0.6963798732475511,Health Care
29-2011.00,Medical and Clinical Laboratory Technologists,68.3972613498277,0.7445318838228134,0.7076148409893993,Health Care
29-2011.01,Cytogenetic Technologists,71.38236087419665,0.7502879078694817,0.7063190413780192,Health Care
29-2011.02,Cytotechnologists,67.85685032506838,0.7407845152449467,0.7105547475586954,Health Care
29-2012.00,Medical and Clinical Laboratory Technicians,65.17331136584093,0.743936117118616,0.7033935018050541,Health Care
29-2031.00,Cardiovascular Technologists and Technicians,62.52182563618164,0.7409545678202395,0.7024132999642474,Health Care
29-2032.00,Diagnostic Medical Sonographers,54.11183812006617,0.7346856484529297,0.6961163294797688,Health Care
29-2033.00,Nuclear Medicine Technologists,67.49765503013421,0.7488847583643122,0.701917808219178,Health Care
29-2034.00,Radiologic Technologists and Technicians,48.44389848155511,0.7259086362120707,0.6964245175936437,Health Care
29-2035.00,Magnetic Resonance Imaging Technologists,60.802661045760686,0.7392030423280422,0.7015961138098542,Health Care
29-2051.00,Dietetic Technicians,56.63157517790186,0.7411433597185576,0.6934235153990131,Health Care
29-2052.00,Pharmacy Technicians,71.05342692809951,0.754329078992756,0.7017863894139886,Health Care
29-2053.00,Psychiatric Technicians,56.772929764542035,0.7353207810320782,0.6994573008396476,Health Care
29-2055.00,Surgical Technologists,48.2120347289112,0.7320740235374381,0.6899126880921419,Health Care
29-2056.00,Veterinary Technologists and Technicians,55.900714167733554,0.7389139179404666,0.6945609318996416,Health Care
29-2057.00,Ophthalmic Medical Technicians,68.85281478617682,0.7483154252413038,0.70451197053407,Health Care
29-2061.00,Licensed Practical and Licensed Vocational Nurses,57.590771564270746,0.7387034967268084,0.6972965738758028,Health Care
29-2081.00,"Opticians, Dispensing",59.824244682475644,0.7474481258366799,0.6918891170431212,Health Care
29-2091.00,Orthotists and Prosthetists,58.46623751124649,0.7439166798169481,0.6933914793693392,Health Care
29-2092.00,Hearing Aid Specialists,60.83984801805787,0.7461389621811785,0.694715757344525,Health Care
29-2099.01,Neurodiagnostic Technologists,68.10966893789012,0.7455583333333334,0.7061586816173971,Health Care
29-2099.05,Ophthalmic Medical Technologists,68.38362714074022,0.7455064935064935,0.7066198595787362,Health Care
29-2099.08,Patient Representatives,75.52286981024152,0.7598745226404799,0.7029190207156311,Health Care
29-9091.00,Athletic Trainers,58.33390468767372,0.7370631108166306,0.7000473215975771,Health Care
29-9092.00,Genetic Counselors,85.7101812321614,0.7821851263027735,0.6958299180327869,Health Care
29-9093.00,Surgical Assistants,45.89569791142448,0.7271543086172344,0.6913714188845568,Health Care
29-9099.01,Midwives,59.17622829180581,0.7453832025379863,0.6929857984066505,Health Care
31-1121.00,Home Health Aides,47.65798986099256,0.7265663716814159,0.6945925067593666,Health Care
31-1122.00,Personal Care Aides,41.56114954359511,0.7264037680088661,0.6856454388984509,Health Care
31-1131.00,Nursing Assistants,51.60920615234992,0.7284190371991246,0.6986436013367406,Health Care
31-1132.00,Orderlies,49.540758717669625,0.7209529276693455,0.7030191138140749,Health Care
31-1133.00,Psychiatric Aides,38.04768289279959,0.7246856948691812,0.6821138211382114,Health Care
31-2011.00,Occupational Therapy Assistants,48.90726592767679,0.7324218750000001,0.6906036251709986,Health Care
31-2012.00,Occupational Therapy Aides,41.46536354528113,0.7266587677725118,0.6852473192666898,Health Care
31-2021.00,Physical Therapist Assistants,54.32551933558245,0.7293377026560882,0.7017835497835497,Health Care
31-2022.00,Physical Therapist Aides,49.23882752031657,0.729405437121064,0.6941154700222057,Health Care
31-9011.00,Massage Therapists,52.219317829664014,0.7293314763231198,0.6986427683381683,Health Care
31-9091.00,Dental Assistants,58.12460621929391,0.738984708392603,0.6978129980520631,Health Care
31-9092.00,Medical Assistants,64.95968915090607,0.7467904553856494,0.7002199771875508,Health Care
31-9093.00,Medical Equipment Preparers,42.477154979447214,0.7157577903682718,0.6976600777158304,Health Care
31-9094.00,Medical Transcriptionists,96.73429178053809,0.7705203442879499,0.7239665150888798,Health Care
31-9095.00,Pharmacy Aides,61.1131052056128,0.7501452643811738,0.6911177458481059,Health Care
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,58.04018746235363,0.7357260273972602,0.7009455436876204,Health Care
31-9097.00,Phlebotomists,56.39536976839863,0.7355961158065095,0.6986178299930893,Health Care
31-9099.01,Speech-Language Pathology Assistants,76.46824159899388,0.7649835946044478,0.6992224880382776,Health Care
31-9099.02,Endoscopy Technicians,49.55251630395948,0.7280636833046471,0.695925925925926,Health Care
33-1011.00,First-Line Supervisors of Correctional Officers,43.572115358607846,0.7280162601626018,0.6870376569037657,Industrials
33-1012.00,First-Line Supervisors of Police and Detectives,40.195108094408134,0.7292621830879004,0.680745935607268,Industrials
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,31.690394735692724,0.7205355799608846,0.6767651130595294,Industrials
33-2011.00,Firefighters,25.37604187368641,0.7046044685990339,0.6832615537518635,Industrials
33-2021.00,Fire Inspectors and Investigators,51.586398765824725,0.7371780424983904,0.6898505180907082,Industrials
33-2022.00,Forest Fire Inspectors and Prevention Specialists,39.166792363709604,0.7292742616033756,0.6791973860589812,Industrials
33-3011.00,Bailiffs,40.362314399617865,0.7207304936305732,0.6895274584929758,Industrials
33-3012.00,Correctional Officers and Jailers,35.08318811061273,0.7174142480211082,0.6849558303886926,Industrials
33-3021.00,Detectives and Criminal Investigators,46.56378609856694,0.7310257975881544,0.6884981623788842,Industrials
33-3021.02,Police Identification and Records Officers,58.73564711962168,0.7357751004016065,0.7019356005788712,Industrials
33-3021.06,Intelligence Analysts,79.97202819203204,0.7776858078979133,0.6917555020632739,Industrials
33-3031.00,Fish and Game Wardens,39.015963836297495,0.7187808764940237,0.6894654088050314,Industrials
33-3041.00,Parking Enforcement Workers,38.440082888407545,0.7182148852825965,0.6891709401709403,Industrials
33-3051.00,Police and Sheriff's Patrol Officers,35.276864762488806,0.7183077610606288,0.68435170178282,Industrials
33-3051.04,Customs and Border Protection Officers,53.518371123775566,0.7339411283728537,0.6959741132963523,Industrials
33-3052.00,Transit and Railroad Police,31.09230161949431,0.7118161577608143,0.6845908868201862,Industrials
33-9011.00,Animal Control Workers,37.01472860520017,0.7162072485962225,0.6890488656195463,Industrials
33-9021.00,Private Detectives and Investigators,67.29810083101493,0.7509700476514636,0.6995343524863822,Industrials
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,68.58666463104534,0.7486534505330091,0.7037762736017101,Industrials
33-9032.00,Security Guards,35.92460468169262,0.7156391830559757,0.6879881086292786,Industrials
33-9091.00,Crossing Guards and Flaggers,44.61071738508183,0.7186630682997717,0.6979426891991183,Industrials
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",39.79332816032359,0.7205222398729152,0.6888855542216885,Industrials
33-9093.00,Transportation Security Screeners,42.871756768755695,0.7233718487394957,0.6906356186288227,Industrials
33-9099.02,Retail Loss Prevention Specialists,55.95741222389458,0.7365566037735849,0.6970029621885346,Industrials
35-1011.00,Chefs and Head Cooks,47.79970685976536,0.7374642743728169,0.6839063523248199,Consumer Discretionary
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,55.30072002297578,0.744778670312767,0.687799690641918,Consumer Discretionary
35-2011.00,"Cooks, Fast Food",49.098114018504994,0.7359500634786289,0.687360594795539,Consumer Discretionary
35-2012.00,"Cooks, Institution and Cafeteria",49.830013076340244,0.735415899889584,0.6889883346741754,Consumer Discretionary
35-2013.00,"Cooks, Private Household",44.90711357097878,0.7217827196500181,0.6952659019812304,Consumer Discretionary
35-2014.00,"Cooks, Restaurant",44.44950736997978,0.7269388134647572,0.6894260700389103,Consumer Discretionary
35-2015.00,"Cooks, Short Order",48.34169097766888,0.7297555686970232,0.6924248704663212,Consumer Discretionary
35-2021.00,Food Preparation Workers,41.20603690838473,0.7248655913978495,0.6866530194472876,Consumer Discretionary
35-3011.00,Bartenders,52.220336013910476,0.7387168933428776,0.6892588726513571,Consumer Discretionary
35-3023.00,Fast Food and Counter Workers,54.871272298093054,0.7423185879276528,0.6896181082448152,Consumer Discretionary
35-3023.01,Baristas,43.981664088480194,0.7277182791795244,0.6879475703324807,Consumer Discretionary
35-3031.00,Waiters and Waitresses,52.271407595454534,0.7324298530253865,0.6956222222222223,Consumer Discretionary
35-3041.00,"Food Servers, Nonrestaurant",55.091236894307215,0.7313953488372091,0.7008700102354145,Consumer Discretionary
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,38.4873498369457,0.7175629534784463,0.6898934964876502,Consumer Discretionary
35-9021.00,Dishwashers,23.51841098033234,0.6961744138214728,0.688916005694529,Consumer Discretionary
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",67.74844554050554,0.7491605456453305,0.7020167427701673,Consumer Discretionary
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,36.904635540382316,0.7269693163466713,0.6781223009155295,Real Estate
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",26.07837419446306,0.7153027278775782,0.6736126932465419,Real Estate
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",31.717109188797043,0.7096999374869764,0.6876406712734452,Real Estate
37-2012.00,Maids and Housekeeping Cleaners,42.85011220438286,0.7243207998261245,0.6896543270409414,Real Estate
37-2021.00,Pest Control Workers,37.218267215332254,0.719531631159538,0.6860286028602859,Real Estate
37-3011.00,Landscaping and Groundskeeping Workers,19.888128777107056,0.6947648713826368,0.6849013157894738,Real Estate
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",30.142094239385237,0.7107243319268636,0.6842629482071713,Real Estate
37-3013.00,Tree Trimmers and Pruners,6.591604349745726,0.6923038144849605,0.6674952015355087,Real Estate
39-1013.00,First-Line Supervisors of Gambling Services Workers,58.402367991186274,0.7440522987523502,0.6931604289778944,Consumer Discretionary
39-1022.00,First-Line Supervisors of Personal Service Workers,60.02902097267587,0.7481805080165737,0.6914627039627039,Consumer Discretionary
39-2011.00,Animal Trainers,26.53544235159393,0.7129902811523776,0.6766080741742322,Consumer Discretionary
39-2021.00,Animal Caretakers,46.547003169279364,0.7255688622754493,0.6939300212642566,Consumer Discretionary
39-3011.00,Gambling Dealers,54.17378995321226,0.746944283786389,0.6839502602660498,Consumer Discretionary
39-3012.00,Gambling and Sports Book Writers and Runners,67.20159122280998,0.7574995271420463,0.6928606719367588,Consumer Discretionary
39-3021.00,Motion Picture Projectionists,50.65697392944881,0.7112517033287911,0.7143881453154876,Consumer Discretionary
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",52.09461428788112,0.7299099664991627,0.6978779507785032,Consumer Discretionary
