ticker,year,total_emissions,num_facilities,primary_state
VST,2020,82693042.64999999,37,TX
VST,2021,87167455.42,39,TX
VST,2022,85964775.49,40,TX
VST,2023,86320993.138,40,TX
VTRS,2021,27448.03,1,PR
VTRS,2022,28221.464,1,PR
VTRS,2023,26031.806,1,PR
WAB,2010,58075.33,1,PA
WAB,2011,65138.704,1,PA
WAB,2012,62512.964,1,PA
WAB,2013,63194.712,1,PA
WAB,2014,65795.352,1,PA
WAB,2015,64083.108,1,PA
WAB,2016,57094.68,1,PA
WAB,2017,54630.544,1,PA
WAB,2018,61034.92,1,PA
WAB,2019,59700.076,1,PA
WAB,2020,56168.988,1,PA
WAB,2021,42422.54,1,PA
WAB,2022,40785.896,1,PA
WAB,2023,35202.768,1,PA
WEC,2010,18840320.186,14,WI
WEC,2011,20107768.976,14,WI
WEC,2012,16167948.071999999,14,WI
WEC,2013,18414047.728,15,WI
WEC,2014,20020893.400000002,15,WI
WEC,2015,21278292.864,15,WI
WEC,2016,20124105.740000002,15,WI
WEC,2017,21393881.074,14,WI
WEC,2018,22686499.466000002,15,WI
WEC,2019,21920989.758,17,WI
WEC,2020,20302023.694000002,17,WI
WEC,2021,22050258.568,17,WI
WEC,2022,19456459.914,17,WI
WEC,2023,19291885.63,17,WI
WM,2010,23918223.290856,251,CA
WM,2011,21099631.254618,253,CA
WM,2012,20458490.473534,257,CA
WM,2013,18925798.046,258,CA
WM,2014,18218716.38,260,CA
WM,2015,17133789.728,260,CA
WM,2016,15776194.686,261,CA
WM,2017,15707509.976,262,CA
WM,2018,16254209.564,263,CA
WM,2019,16815371.131773,264,CA
WM,2020,16606767.572,264,CA
WM,2021,15556879.702,265,CA
WM,2022,14811948.216226,265,CA
WM,2023,14429168.964,265,CA
WY,2011,24549.08,1,MT
WY,2012,30214.336,1,MT
WY,2013,28282.924,1,MT
WY,2014,35994.898,1,MT
WY,2015,36130.308,1,MT
WY,2016,36571.18,1,MT
WY,2017,34418.564,1,MT
WY,2018,35633.09,1,MT
WY,2019,35995.442,1,MT
WY,2020,33020.176,1,MT
WY,2021,35530.356,1,MT
WY,2022,36381.648,1,MT
WY,2023,41144.524,2,MT
XEL,2010,48308879.726,28,MN
XEL,2011,46410176.684,28,MN
XEL,2012,42497080.622,28,MN
XEL,2013,41551281.406,28,MN
XEL,2014,44991202.62,28,MN
XEL,2015,44143086.548,28,MN
XEL,2016,40719822.044,28,MN
XEL,2017,38363349.864,28,MN
XEL,2018,39212570.15,28,MN
XEL,2019,35854929.912,28,MN
XEL,2020,31729531.468,28,MN
XEL,2021,31504935.873999998,28,MN
XEL,2022,31651903.123999998,28,MN
XEL,2023,29218121.978,28,MN
XOM,2010,27329522.336,12,TX
XOM,2011,29703049.394,14,TX
XOM,2012,29812662.37,14,TX
XOM,2013,29029654.632,14,TX
XOM,2014,27242389.532,14,TX
XOM,2015,27581372.534,14,TX
XOM,2016,27872464.496,14,TX
XOM,2017,28122256.75,14,TX
XOM,2018,28777856.034,14,TX
XOM,2019,28472868.826,14,TX
XOM,2020,29513271.398000002,14,TX
XOM,2021,30415351.132,15,TX
XOM,2022,31164787.652000003,16,TX
XOM,2023,31157811.114,17,TX
