facility_id,facility_name,total_emissions,naics_code,state,latitude,longitude,year,parent_company,ownership_pct,clean_parent,ticker
1014615,Duke Energy Indiana CHP at Purdue University,75932.164,221112.0,IN,40.429433,-86.919065,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1001319,"Duke Energy Vermillion, II LLC",395166.476,221112.0,IN,39.9208,-87.445,2023,DUKE ENERGY CORP,62.5,DUKE ENERGY,DUK
1007271,E R SQUIBB & SONS LLC,41560.892,325412.0,NJ,40.321556,-74.706222,2023,BRISTOL-MYERS SQUIBB CO,100.0,BRISTOL MYERS SQUIBB,BMY
1001579,E.W. Brown,1062998.858,221112.0,KY,37.7889,-84.7139,2023,PPL CORP,100.0,PPL,PPL
1007588,EARTHMOVERS LANDFILL,11214.44,562212.0,IN,41.691773,-86.00137,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1003101,EAST CAROLINA REGIONAL LANDFILL,92680.0,562212.0,NC,36.11558,-77.07097,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1006407,EAST TEXAS GAS PLANT,114399.886,211130.0,TX,32.187876,-94.261875,2023,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,17375.132,211120.0,NM,32.797035,-103.453369,2023,APA CORP,11.0,APA,APA
1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,17375.132,211120.0,NM,32.797035,-103.453369,2023,EXXON MOBIL CORP,38.0,EXXON MOBIL,XOM
1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,17375.132,211120.0,NM,32.797035,-103.453369,2023,CONOCOPHILLIPS,46.0,CONOCOPHILLIPS,COP
1002468,ECD LANDFILL,39099.75,562212.0,TX,32.394059,-96.653222,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007944,ECDC ENVIRONMENTAL,10431.598,562212.0,UT,39.535543,-110.472778,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007392,EES COKE BATTERY,332283.264,324199.0,MI,42.283105,-83.113962,2023,DTE ENERGY CO,100.0,DTE ENERGY,DTE
1012929,"EEC Station 5401 Rincon, GA",45579.378,486210.0,GA,32.2958,-81.28228,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1014305,"EEC Station 5406 Jefferson County, GA",30238.586,486210.0,GA,33.1598857133983,-82.2736998449037,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011007,"EEC Station 5412 Hartwell, GA",165744.428,486210.0,GA,34.290617,-82.812115,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1007693,EL SOBRANTE LANDFILL,129905.65,562212.0,CA,33.781165,-117.472555,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002491,ELDA RDF,9049.75,562212.0,OH,39.18631,-84.49986,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007672,"ELK RIVER SANITARY LANDFILL, INC.",35212.1,562212.0,MN,45.377838,-93.564221,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1006232,ELBERTA COMPRESSOR STATION,66566.26,486210.0,UT,39.4536,-111.9861,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1007589,ENVIROFIL OF ILLNOIS INC,5548.548,562212.0,IL,40.484296,-90.637965,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007701,ENVIRONTECH LANDFILL,2883.25,562212.0,IL,41.372551,-88.403155,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1010714,"EOG Resources, Inc- Milton Hub",33821.826,211130.0,TX,28.881926,-97.937495,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1010746,"EOG Resources, Inc- T.R. Marshall Hub",40862.048,211130.0,TX,29.624939,-98.429389,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1011988,"EOG Resources, Inc. Lyssy Hub",22999.464,211130.0,TX,28.92,-98.0097,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1011210,"EOG Resources, Inc. Shiner Hub",33808.974,211130.0,TX,29.369897,-97.270304,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1011745,"EOG Resources, Inc. Smiley Hub",35221.12,211130.0,TX,29.166548,-97.63449,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1011989,"EOG Resources, Inc. Titan Hub",54681.096,211130.0,TX,28.428024,-98.886345,2023,EOG RESOURCES INC,100.0,EOG RESOURCES,EOG
1013826,EPNG Belen Compressor Station,15793.512,486210.0,NM,34.58284,-106.69525,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013827,EPNG Caprock Compressor Station,33333.736,486210.0,NM,33.331252,-103.573993,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002060,"EPNG Station 1775 Mojave Topock, AZ",38658.334,486210.0,AZ,34.725926,-114.463984,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002116,EPNG Station 6210 Bondad,48644.374,486210.0,CO,37.096339,-107.769381,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1008460,"EPNG Station 6311 El Paso, TX",112230.998,486210.0,TX,31.97367,-106.39594,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001981,"EPNG Station 6312 Cornudas, TX",155359.618,486210.0,TX,31.7033,-105.4564,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1010558,"EPNG Station 6330 Guadalupe, TX",98151.882,486210.0,TX,31.7737,-104.9078,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001988,"EPNG Station 6335 Hueco, TX",61724.884,486210.0,TX,31.6839,-105.94896,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001990,"EPNG Station 6339 Keystone, TX",46085.716,486210.0,TX,31.9499,-103.1085,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1008240,"EPNG Station 6348 Plains, TX",75727.264,486210.0,TX,32.9861,-102.75013,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1008368,"EPNG Station 6398, Wink, TX",9175.97,486210.0,TX,31.748845,-103.162501,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1012153,"EPNG Station 6399 Black River, TX",39631.056,486210.0,TX,30.7444469,-102.491284,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011020,"EPNG Station 6503 Afton, NM",41795.308,486210.0,NM,32.1137,-106.853,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001982,"EPNG Station 6521 Eunice A, NM",37477.03,486210.0,NM,32.511814,-103.287379,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1009901,"EPNG Station 6525 Florida, NM",110504.9,486210.0,NM,32.275303,-108.067506,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1009331,EPNG Station 6526 Blanco,13523.322,486210.0,NM,36.348812,-107.953184,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013550,"EPNG Station 6527 Bluewater, NM",29822.144,486210.0,NM,35.3930538,-108.22624538,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1010559,"EPNG Station 6595 Washington Ranch, NM",31323.298,486210.0,NM,32.081918,-104.485005,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1010477,EPNG Station 6543 Lordsburg,105881.066,486210.0,NM,32.31603,-108.6068,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013549,"EPNG Station 6552 Lincoln, NM",34680.378,486210.0,NM,34.1175561,-105.66627086,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002118,"EPNG Station 6560 Pecos River, NM",49001.028,486210.0,NM,32.063688,-104.01868,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013562,"EPNG Station 6570 Roswell, NM",25997.532,486210.0,NM,33.71192245,-104.54848296,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011002,"EPNG Station 6701 Tom Mix, AZ",33750.428,486210.0,AZ,32.663261,-111.035935,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011001,"EPNG Station 6702 Cimarron, AZ",38390.008,486210.0,AZ,32.324067,-109.791019,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011379,"EPNG Station 6715 Dilkon, AZ",47304.484,486210.0,AZ,35.3966,-110.3353,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001986,"EPNG Station 6735 Hackberry, AZ",32553.836,486210.0,AZ,35.1708,-113.7027,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001997,"EPNG Station 6741 Alamo Lake, AZ",13218.26,486210.0,AZ,34.07,-113.6103,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1001996,"EPNG Station 6750 Leupp, AZ",97539.764,486210.0,AZ,35.3048,-111.0939,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002117,"EPNG Station 6755 Navajo, AZ",38481.726,486210.0,AZ,35.5551,-109.7277,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1008239,"EPNG Station 6770 Oracle, AZ",44446.638,486210.0,AZ,32.762161,-110.855292,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002196,"EPNG Station 6793 Wenden, AZ",34848.836,486210.0,AZ,33.53983,-113.4558,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1007437,"EPNG Station 6794 Williams, AZ",86047.142,486210.0,AZ,35.599447,-112.147162,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011003,"EPNG Station 6795 Willcox, AZ",68394.61,486210.0,AZ,32.1088,-109.6622,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002064,"EPNG Station 6796 Window Rock, AZ",91295.702,486210.0,AZ,35.6159,-109.12496,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1012916,"EPNG Station San Simon, AZ",32653.038,486210.0,AZ,32.21498,-109.08065,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1003622,EPPERSON WASTE DISPOSAL,11126.35,562212.0,KY,38.621944,-84.533611,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007987,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,6853.548,562212.0,PA,40.4924,-79.1364,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007723,EVERGREEN RECYCLING & DISPOSAL,33635.04,562212.0,OH,41.604344,-83.453684,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007643,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,5914861.886,324110.0,LA,30.484917,-91.17392,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1007542,EXXONMOBIL Bt Site,12693546.686,324110.0,TX,29.73934,-95.022404,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1003484,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,74312.72,325211.0,LA,30.550948,-91.175252,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1006801,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,135042.782,325211.0,LA,30.560139,-91.2055,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,93204.2,325211.0,TX,29.8742,-94.9122,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1006068,EXXONMOBIL OIL JOLIET REFINERY,2601421.15,324110.0,IL,41.4167,-88.1833,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1001006,East Bend,2494124.24,221112.0,KY,38.9031,-84.8511,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1011464,East Regional Landfill,41067.95,562212.0,CO,39.842346,-104.489113,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1000761,East River,1995500.784,221330.0,NY,40.7281,-73.9742,2023,CONSOLIDATED EDISON INC,100.0,CONSOLIDATED EDISON,ED
1010118,Eagle-1 Gas Plant,116052.004,211130.0,TX,29.1351,-96.6591,2023,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1013403,Eastern Gas Transmission and Storage - Brookmans Corner Station (Tran),22949.37,486210.0,NY,42.929147,-74.726585,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1012961,Eastern Gas Transmission and Storage - Carroll Station (Tran),20879.074,486210.0,OH,40.53389,-80.93278,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1011173,Eastern Gas Transmission and Storage - Centre Station (Tran),31609.532,486210.0,PA,40.88155,-77.7271,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1011881,Eastern Gas Transmission and Storage - Chambersburg Station (Tran),52088.17,486210.0,PA,39.891894,-77.723672,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003443,Eastern Gas Transmission and Storage - Crayne Station (Tran),19522.236,486210.0,PA,39.9197,-80.1232,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003537,Eastern Gas Transmission and Storage - Gilmore Station (Tran),26596.352,486210.0,OH,40.28667,-81.46528,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1004160,Eastern Gas Transmission and Storage - Groveport Station (Tran),18805.332,486210.0,OH,39.8121,-82.8423,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1012971,Eastern Gas Transmission and Storage - L.L. Tonkin Station (Tran),42583.09,486210.0,WV,39.3106,-80.78129,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003541,Eastern Gas Transmission and Storage - Lebanon Station (Tran),27876.9,486210.0,OH,39.491699,-84.226097,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1011174,Eastern Gas Transmission and Storage - Leesburg and Loudoun Stations (Tran),27287.302,486210.0,VA,39.000559,-77.597059,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1012944,Eastern Gas Transmission and Storage - Mullet Station (Tran),31016.088,221210.0,OH,39.835289,-80.875268,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003629,Eastern Gas Transmission and Storage - Ellisburg Station (Stor),28423.906,486210.0,PA,41.9258,-77.8927,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003512,Eastern Gas Transmission and Storage - Greenlick and Little Greenlick Stations (Stor and Tran),33763.778,486210.0,PA,41.495452,-77.74015,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003535,"Eastern Gas Transmission and Storage - Hastings Complex (Proc,Tran)",11953.658,211130.0,WV,39.55139,-80.67806,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003455,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran),137147.764,486210.0,PA,41.42571,-77.85304,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003462,Eastern Gas Transmission and Storage - Lightburn Station and Extraction Plant (Stor and Proc),42007.298,486210.0,WV,39.119136,-80.455361,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003531,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran),40436.066,486210.0,PA,40.303195,-79.534661,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1003433,Eastern Gas Transmission and Storage - Newark Station (Tran),28932.794,486210.0,OH,40.073889,-82.194858,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1006332,Eastern Gas Transmission and Storage - Washington Station (Tran),29506.19,486210.0,OH,39.62667,-83.50889,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1007438,Eastman Chemical - Texas Operations,2220077.858,325199.0,TX,32.4472,-94.6917,2023,Eastman Chemical Co,100.0,EASTMAN CHEMICAL,EMN
1000232,Eastman Chemical Company,3679916.236,325211.0,TN,36.5192,-82.535,2023,Eastman Chemical Co,100.0,EASTMAN CHEMICAL,EMN
1011487,"Eco-Safe Systems, LLC",49089.75,562212.0,TN,36.559489,-82.349246,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000898,Eddystone Generating Station,30810.836,221112.0,PA,39.858,-75.323,2023,CONSTELLATION ENERGY CORP,100.0,CONSTELLATION ENERGY,CEG
1000983,Edgewater (4050),2086755.928,221112.0,WI,43.715,-87.7094,2023,ALLIANT ENERGY CORP,100.0,ALLIANT ENERGY,LNT
1001541,Edwardsport,2815763.776,221112.0,IN,38.8067,-87.2472,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1002473,El Centro Landfill,44653.5,562212.0,TX,27.724972,-97.652075,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1000521,Electrifarm,8694.32,221112.0,IA,42.4407,-92.4205,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1000312,Elizabeth River Combustion Turbine Sta,70923.65,221112.0,VA,36.7743,-76.3119,2023,DOMINION ENERGY INC,100.0,DOMINION ENERGY,D
1000491,Elm Road Generating Station,5879314.828,221112.0,WI,42.8445,-87.829,2023,WEC Energy Group Inc,84.0,WEC ENERGY,WEC
1000317,Emery Station,1201117.198,221112.0,IA,43.094,-93.2922,2023,ALLIANT ENERGY CORP,100.0,ALLIANT ENERGY,LNT
1000583,Emporia Energy Center,794868.796,221112.0,KS,38.4464,-96.0651,2023,EVERGY INC,100.0,EVERGY,EVRG
1001370,"Ennis Power Company, LLC",592621.804,221112.0,TX,32.3194,-96.6739,2023,Vistra Corp,100.0,VISTRA,VST
1007441,Eunice Gas Plant,83748.53869639793,211130.0,NM,32.42615,-103.148564,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1014575,Exxon Mobil Corporation-Baton Rouge Resin Finishing Plant,24493.208,325211.0,LA,30.55991,-91.20212,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1007959,Exxonmobil Beaumont Refinery,5979836.674,324110.0,TX,30.0639,-94.0703,2023,EXXON MOBIL CORP,100.0,EXXON MOBIL,XOM
1001544,F B Culley Generating Station,1759377.076,221112.0,IN,37.91,-87.3267,2023,CENTERPOINT ENERGY INC,100.0,CENTERPOINT ENERGY,CNP
1013526,F.D. Kuester Generating Station,251809.252,221112.0,MI,46.50995,-87.52451,2023,WEC Energy Group Inc,100.0,WEC ENERGY,WEC
1005805,FILLMORE COMPRESSOR STATION,72740.336,486210.0,UT,38.867608,-112.423186,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1002781,FLORIDA GAS TRANSMISSION COMPANY - CARRYVILLE,46768.684,486210.0,FL,30.67724,-85.84268,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1007753,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,30720.402,562212.0,MA,42.533852,-71.845589,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1006251,FIVE OAKS RECYCLING & DISPOSAL FACILITY,24472.946,562212.0,IL,39.56,-89.3725,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1006758,FOOTHILLS LANDFILL,29146.5,562212.0,CO,39.859268,-105.234093,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1005024,FORD MOTOR COMPANY - FORD KANSAS CITY ASSEMBLY PLANT,75073.968,336110.0,MO,39.203562,-94.479326,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1002626,FORD MOTOR COMPANY - FORD KENTUCKY TRUCK PLANT,78715.304,336110.0,KY,38.2935,-85.5322,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1004951,FORD MOTOR COMPANY - FORD LOUISVILLE ASSEMBLY PLANT,40580.548,336110.0,KY,38.1547,-85.7255,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1002755,FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE,53033.448,336110.0,MI,42.278378,-83.412204,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1000104,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT,28540.292,336110.0,OH,41.48346,-82.06112,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1006754,FORD MOTOR COMPANY - FORD RESEARCH AND ENGINEERING CENTER,21610.768,541715.0,MI,42.29701,-83.23063,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,72646.276,336110.0,MI,42.30987,-83.15738,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1003262,FORD MOTOR COMPANY - FORD STERLING PLANT,27742.296,336350.0,MI,42.58344,-83.04989,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1003623,FOREST LAWN LANDFILL,11513.15,562212.0,MI,41.775968,-86.654864,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1004309,FOREST VIEW LANDFILL,3661.75,562212.0,KS,39.112098,-94.694105,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1006085,FORNEY POWER PLANT,4107995.776,221112.0,TX,32.7563,-96.4916,2023,Vistra Corp,100.0,VISTRA,VST
1002784,FLORIDA GAS TRANSMISSION COMPANY - FRANKLINTON,66163.128,486210.0,LA,30.7834,-90.0611,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002837,FLORIDA GAS TRANSMISSION COMPANY - MUNSON,246815.932,486210.0,FL,30.911464,-86.887275,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002827,FLORIDA GAS TRANSMISSION COMPANY - Mt VERNON,80512.002,486210.0,AL,31.117878,-88.009796,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002838,FLORIDA GAS TRANSMISSION COMPANY - ORLANDO,40243.728,486210.0,FL,28.52285,-81.49021,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002841,FLORIDA GAS TRANSMISSION COMPANY - PERRY STATION,67769.272,486210.0,FL,30.16472,-83.60487,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002842,FLORIDA GAS TRANSMISSION COMPANY - PORT BARRE,54027.22,486210.0,LA,30.54037,-91.86962,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002844,FLORIDA GAS TRANSMISSION COMPANY - QUINCY,102542.094,486210.0,FL,30.5052,-84.7099,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1003725,FLORIDA GAS TRANSMISSION COMPANY - SILVER SPRINGS,51055.046,486210.0,FL,29.297759,-81.833202,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1003148,FLORIDA GAS TRANSMISSION COMPANY - TRENTON,89744.978,486210.0,FL,29.663893,-82.846572,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1003191,FLORIDA GAS TRANSMISSION COMPANY - WIGGINS,68910.794,486210.0,MS,30.9534,-89.03447,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1003192,FLORIDA GAS TRANSMISSION COMPANY - ZACHARY,44696.56,486210.0,LA,30.6327,-91.1171,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1004561,FORT WORTH REGIONAL LANDFILL,2200.75,562212.0,TX,32.789533,-97.242917,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1004010,FORWARD LANDFILL,109068.25,562212.0,CA,37.872415,-121.18885,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1006947,FREEPORT-MCMORAN MIAMI INC,84247.73,331410.0,AZ,33.423111,-110.803443,2023,FREEPORT-MCMORAN INC,100.0,FREEPORT MCMORAN,FCX
1004983,FRITO-LAY,40904.896,311919.0,CT,41.86392,-71.89399,2023,PEPSICO INC,100.0,PEPSICO,PEP
1005677,FRITO-LAY INC,57169.336,311919.0,IN,40.284167,-86.556944,2023,PEPSICO INC,100.0,PEPSICO,PEP
1004898,"FRITO-LAY, INC. - PERRY PLANT",31603.23,311919.0,GA,32.4861,-83.6087,2023,PEPSICO INC,100.0,PEPSICO,PEP
1005424,"FRITO-LAY, INCORPORATED",26630.7,311919.0,NC,35.11746,-80.94108,2023,PEPSICO INC,100.0,PEPSICO,PEP
1000265,Fayette Energy Facility,2111450.276,221112.0,PA,39.8592,-79.9182,2023,Vistra Corp,100.0,VISTRA,VST
1007203,Flint Creek Power Plant,2278544.868,221112.0,AR,36.2561,-94.5241,2023,AMERICAN ELECTRIC POWER CO INC,50.0,AMERICAN ELECTRIC POWER,AEP
1007044,Foothills Environmental,46222.75,562212.0,NC,35.914488,-81.593527,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1006752,Ford Motor Company - Chicago Assembly Plant,51797.104,336110.0,IL,41.663722,-87.561409,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1001722,Ford Motor Company - Flat Rock Assembly Plant,47885.12,336110.0,MI,42.1063,-83.2469,2023,FORD MOTOR CO,100.0,FORD MOTOR,F
1007576,Fort Churchill,267522.908,221112.0,NV,39.1281,-119.1319,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1013511,Falcon Gas Plant,76311.1739490386,211130.0,TX,31.9816,-104.065,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1010583,"Faribault Compressor Station (Faribault, MN)",40280.4,486210.0,MN,44.26948,-93.32304,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1010577,"Farmington Compressor Station (Farmington, MN)",14791.552,486210.0,MN,44.64174,-93.16174,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1000971,Fort Martin Power Station,4078177.506,221112.0,WV,39.7107,-79.9275,2023,FIRSTENERGY CORP,100.0,FIRSTENERGY,FE
1001483,Fort Myers,4127200.89,221112.0,FL,26.6967,-81.7831,2023,NEXTERA ENERGY INC,100.0,NEXTERA ENERGY,NEE
1001029,Fort St. Vrain,1673244.0,221112.0,CO,40.2461,-104.8742,2023,XCEL ENERGY INC,100.0,XCEL ENERGY,XEL
1007245,Four Corners Steam Elec Station,7185333.966,221112.0,NM,36.69,-108.4814,2023,PINNACLE WEST CAPITAL CORP,63.0,PINNACLE WEST CAPITAL,PNW
1000421,Fox Energy Center,1625577.232,221112.0,WI,44.3204,-88.2089,2023,WEC Energy Group Inc,100.0,WEC ENERGY,WEC
1003763,Freeport-McMoRan Chino Mines Co.,43748.284,212230.0,NM,32.791667,-108.067222,2023,FREEPORT-MCMORAN INC,100.0,FREEPORT MCMORAN,FCX
1006378,Freeport-McMoRan Morenci,45136.68,212230.0,AZ,33.065,-109.34222,2023,FREEPORT-MCMORAN INC,100.0,FREEPORT MCMORAN,FCX
